날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"","돼지고기가지볶음(05)(06)(10)","* 374.93","꽈리고추조림(05)(06)","* 59.99","오징어볶음(05)(06)(17)","* 196.80","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","배 주스(238㎖/캔)","* 40.00","","","","",""
"2020-10-06","밥","* 363.00","찰보리밥","* 378.80","밥","* 363.00","","","* 2,912.80"
"","호박된장찌개(05)(06)","* 56.34","쇠고기무국(05)(16)","* 54.27","무두부조개탕(05)(18)","* 68.45","","",""
"","감자매운조림(05)(06)","* 76.71","방어순살튀김(05)(06)","* 393.57","양파간장절임(볶음)(05)(06)","* 74.46","","",""
"","멸치볶음","* 86.68","콩나물매운잡채(05)(06)(10)","* 230.96","삼겹살고추장볶음(05)(06)(10)","* 539.91","","",""
"","배추김치(9)","* 10.00","깍두기(9)","* 28.65","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","마시는발효유(02)","* 56.00","","","","",""
"2020-10-07","밥","* 363.00","흑미밥","* 381.75","밥","* 363.00","","","* 2,768.97"
"","순두부국(01)(05)(16)(18)","* 81.84","돼지고기육개장(01)(05)(10)","* 142.01","오징어무국(05)(17)","* 49.39","","",""
"","김자반","* 43.00","무생채(무나물)","* 27.52","오이풋고추&쌈장(05)(06)","* 48.84","","",""
"","호박볶음(05)(06)(09)(10)","* 133.31","계란장조림(계란찜)(01)(05)(06)(16)","* 103.86","데리야끼갈릭치킨(01)(05)(06)(15)","* 675.49","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","깍두기(9)","* 28.65","","",""
"","백색우유(02)","* 122.00","메론(봄, 가을)","* 100.80","포도 주스(180㎖/병)","* 84.51","","",""
"2020-10-08","불고기버거(01)(06)(10)(12)","* 805.37","콩나물밥(05)(06)","* 448.46","잡곡밥","* 355.24","","","* 3,118.17"
"","시리얼","","감자양파찌개(05)(06)","* 69.29","김치찌개(05)(9)(10)","* 129.39","","",""
"","백색우유(02)","* 244.00","주꾸미미나리초무침(05)(06)","* 130.55","시금치무침","* 37.46","","",""
"","","","배추김치(9)","* 10.00","돈가스(06)(10)","* 589.76","","",""
"","","","콘형빙과(02)","* 270.00","깍두기(9)","* 28.65","","",""
"2020-10-09","밥","* 363.00","밥","* 363.00","현미밥","* 381.15","","","* 2,796.66"
"","생선묵국(05)(06)","* 63.46","계란국(01)(05)","* 72.37","아욱고추장찌개(05)(06)","* 74.24","","",""
"","두부조림(05)(06)","* 85.85","양배추쌈(05)(06)","* 62.89","순두부양념장(05)(06)","* 75.48","","",""
"","새송이버섯야채볶음(05)(06)(10)","* 107.89","돼지불고기(05)(06)(10)","* 356.82","닭순살피망볶음(05)(06)(15)","* 293.11","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","즉석쌀국수(사골맛)","* 325.00","","","","",""
"","","","대추방울토마토(비생산기)(12)","* 20.40","","","","",""
"2020-10-10","밥","* 363.00","핫도그빵(01)(06)(10)(12)","* 910.58","찰보리밥","* 378.80","","","* 2,715.93"
"","쇠고기미역국(05)(16)","* 27.33","시리얼","","시금치국(05)(06)","* 31.86","","",""
"","콩나물무침(05)(06)","* 42.56","백색우유(02)","* 244.00","깻잎조림(05)(06)","* 44.06","","",""
"","게맛살볶음(05)(06)","* 150.51","","","오징어삼겹볶음(05)(06)(10)(17)","* 455.62","","",""
"","배추김치(9)","* 10.00","","","배추김치(9)","* 10.00","","",""
"","","","","","거봉포도","* 47.61","","",""
"2020-10-11","밥","* 363.00","잡곡밥","* 355.24","밥","* 363.00","","","* 2,703.00"
"","김치찌개(05)(9)(10)","* 129.39","쇠고기육개장(01)(05)(16)","* 91.11","무국(05)","* 47.64","","",""
"","감자조림(05)(06)","* 53.73","명태순살조림(05)(06)","* 86.77","떡볶이(01)(05)(06)","* 437.08","","",""
"","맛김","* 5.25","호박볶음(05)(06)(09)(10)","* 133.31","중화식잡채(05)(06)(16)","* 173.83","","",""
"","깍두기(9)","* 28.65","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","건빵(야채맛)","* 249.00","감귤 주스(340㎖/ 페트)","* 44.00","","",""
"2020-10-12","밥","* 363.00","찹쌀밥","* 384.54","불닭덮밥(01)(05)(06)(15)","* 835.56","","","* 2,946.07"
"","두부고추장찌개(05)(06)(16)","* 94.03","짬뽕찌개(05)(10)(17)(18)","* 103.69","콩나물무채국(05)","* 21.07","","",""
"","계란찜(스크램블에그)(01)(09)","* 108.74","단무지","* 11.27","우엉조림(05)(06)","* 89.81","","",""
"","멸치볶음","* 86.68","탕수육(완)(05)(06)(10)(12)","* 495.28","배추김치(9)","* 10.00","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","","","",""
"","백색우유(02)","* 122.00","바나나맛우유(02)","* 200.40","","","","",""
"2020-10-13","밥","* 363.00","밀쌀밥","* 363.55","밥","* 363.00","","","* 2,968.76"
"","감자양파찌개(05)(06)","* 69.29","닭곰탕(05)(15)","* 187.86","쇠고기미역국(05)(16)","* 27.33","","",""
"","두부조림(05)(06)","* 85.85","오이무침(오이나물)(05)(06)","* 37.64","고등어순살카레튀김(05)(06)(07)","* 501.42","","",""
"","돼지고기김치볶음(9)(10)","* 228.75","비엔나소시지야채볶음(05)(06)(10)","* 336.53","새송이버섯야채볶음(05)(06)(10)","* 107.89","","",""
"","깍두기(9)","* 28.65","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","과일푸딩","* 126.00","","","","",""
"2020-10-14","밥","* 363.00","검은콩밥","* 383.65","제육덮밥(05)(06)(10)","* 767.37","","","* 2,808.02"
"","순두부찌개(01)(05)(10)(17)(18)","* 108.54","호박된장찌개(05)(06)","* 56.34","북어채국(01)(05)","* 55.20","","",""
"","감자매운조림(05)(06)","* 76.71","만두튀김(01)(05)(06)(10)","* 588.99","무생채(무나물)","* 27.52","","",""
"","맛김","* 5.25","낙지볶음(05)(06)","* 164.65","배추김치(9)","* 10.00","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","","","",""
"","백색우유(02)","* 122.00","이온음료","* 58.80","","","","",""
"2020-10-15","밥","* 363.00","햄치즈버거(01)(02)(06)(10)(12)","* 1,296.58","잡곡밥","* 355.24","","","* 2,867.37"
"","생선묵찌개(05)(06)","* 89.34","시리얼","","근대된장국(05)(06)","* 52.97","","",""
"","연두부양념장(05)(06)","* 88.98","감자튀김","","브로콜리&초고추장(06)","* 54.88","","",""
"","호박볶음(05)(06)(09)(10)","* 133.31","백색우유(02)","* 122.00","쇠고기불고기(05)(06)(16)","* 129.07","","",""
"","배추김치(9)","* 10.00","딸기우유(02)","* 116.00","배추김치(9)","* 10.00","","",""
"","사과 주스(200㎖/팩)","* 46.00","","","","","","",""
"2020-10-16","밥","* 363.00","밥","* 363.00","닭죽(닭곰탕)(05)(15)","* 545.06","","","* 2,901.64"
"","계란국(01)(05)","* 72.37","오징어무국(05)(17)","* 49.39","매콤새송이버섯볶음(05)(06)","* 123.19","","",""
"","돈육표고장조림(05)(06)(10)","* 269.54","조기튀김(06)","* 446.58","깍두기(9)","* 28.65","","",""
"","맛김","* 5.25","소시지콩나물찜(05)(06)(10)","* 309.70","견과류셋","* 136.30","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","","","",""
"","백색우유(02)","* 122.00","거봉포도","* 47.61","","","","",""
"2020-10-17","밥","* 363.00","현미밥","* 381.15","불고기버거(01)(06)(10)(12)","* 805.37","","","* 2,846.55"
"","콩나물국(05)","* 26.67","조갯살미역국(05)","* 12.73","시리얼","","","",""
"","오이무침(오이나물)(05)(06)","* 37.64","연근조림(05)(06)","* 83.33","백색우유(02)","* 122.00","","",""
"","가지굴소스쇠고기볶음(05)(06)(16)","* 120.58","떡볶이(01)(05)(06)","* 437.08","바나나우유(02)","* 167.00","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","","","",""
"","","","콘형빙과(02)","* 270.00","","","","",""
"2020-10-18","밥","* 363.00","잡곡밥","* 355.24","밥","* 363.00","","","* 2,714.96"
"","순두부국(01)(05)(16)(18)","* 81.84","시금치국(05)(06)","* 31.86","생선묵국(05)(06)","* 63.46","","",""
"","맛김","* 5.25","모듬쌈(05)(06)","* 55.39","두부조림(05)(06)","* 85.85","","",""
"","오징어볶음(05)(06)(17)","* 196.80","돼지불고기(05)(06)(10)","* 356.82","버섯야채볶음(05)(06)(16)","* 158.45","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","복숭아 주스(340㎖/캔)","* 81.00","","","","",""
"","","","라면(즉석 컵)(06)","* 365.00","","","","",""
"2020-10-19","밥","* 363.00","햄야채덮밥(05)(06)(10)(12)","* 657.42","조밥","* 380.85","","","* 2,967.50"
"","김치찌개(05)(9)(10)","* 129.39","쇠고기호박찌개(05)(06)(16)","* 73.63","콩나물무채국(05)","* 21.07","","",""
"","계란찜(스크램블에그)(01)(09)","* 108.74","꽈리고추건새우볶음(05)(06)","* 73.46","생선가스(01)(06)","* 603.38","","",""
"","맛김","* 5.25","배추김치(9)","* 10.00","고구마샐러드(01)","* 188.66","","",""
"","깍두기(9)","* 28.65","떠먹는발효유(02)","* 96.00","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","","","오렌지 주스(200㎖/팩)","* 96.00","","",""
"2020-10-20","밥","* 363.00","찰보리밥","* 378.80","밥","* 363.00","","","* 2,791.11"
"","쇠고기미역국(05)(16)","* 27.33","닭볶음탕(15)","* 244.67","사골곰탕(05)(06)","* 182.95","","",""
"","무생채(무나물)","* 27.52","깐쇼새우(12)","* 481.49","오징어젓무침(17)","* 51.52","","",""
"","햄슬라이스야채볶음(05)(06)(10)","* 216.05","과일야채샐러드(01)(12)","* 150.78","오이풋고추&쌈장(05)(06)","* 48.84","","",""
"","배추김치(9)","* 10.00","배추김치(9)","* 10.00","깍두기(9)","* 28.65","","",""
"","백색우유(02)","* 122.00","포도 주스(180㎖/병)","* 84.51","","","","",""
"2020-10-21","밥","* 363.00","잡곡밥","* 355.24","자장밥(01)(05)(06)(10)","* 852.12","","","* 2,778.44"
"","계란국(01)(05)","* 72.37","짬뽕찌개(05)(10)(17)(18)","* 103.69","쇠고기무국(05)(16)","* 54.27","","",""
"","두부양념장(05)(06)","* 85.78","오이무침(오이나물)(05)(06)","* 37.64","단무지","* 11.27","","",""
"","돼지고기김치볶음(9)(10)","* 228.75","미트볼데리야끼조림(01)(05)(06)(10)","* 384.86","배추김치(9)","* 10.00","","",""
"","멸치고추장볶음(06)","* 79.20","탕수육(완)(05)(06)(10)(12)","* 518.12","꽈리고추건새우볶음(05)(06)","* 74.20","","",""
"","배추김치(09)","* 9.50","감자샐러드(01)","* 143.57","마파두부(05)(06)(10)","* 237.24","","",""
"","백색우유(02)","* 122.00","배추김치(09)","* 9.50","배추김치(09)","* 9.50","","",""
"","","","복숭아 주스","* 81.00","바나나맛우유(02)","* 200.40","","",""
"2020-09-15","밥","* 363.00","찹쌀밥","* 384.54","찰보리밥","* 378.80","","","* 3,132.67"
"","순두부찌개(01)(05)(10)(17)(18)","* 120.06","전복삼계탕(15)(18)","* 692.00","계란국(01)(05)","* 72.34","","",""
"","맛김","* 5.25","오이풋고추&쌈장(05)(06)","* 48.55","삼치순살튀김(05)(06)","* 494.94","","",""
"","가지굴소스쇠고기볶음(05)(06)(16)","* 123.44","깍두기(09)","* 15.20","돼지고기김치볶음(09)(10)","* 249.45","","",""
"","배추김치(09)","* 9.50","짜먹는발효유(02)","* 38.40","깍두기(09)","* 15.20","","",""
"","백색우유(02)","* 122.00","","","","","","",""
"2020-09-16","밥","* 363.00","고추참치덮밥(06)","* 644.17","검은콩밥","* 383.65","","","* 2,894.39"
"","쇠고기호박찌개(05)(06)(16)","* 75.61","배추된장국(05)(06)","* 63.36","닭곰탕(05)(15)","* 190.52","","",""
"","오이무침(오이나물)(05)(06)","* 38.74","삶은계란(계란후라이)(01)","* 98.31","두부강정(05)(06)","* 551.53","","",""
"","오징어채버터볶음(01)(05)(06)(17)","* 149.70","깍두기(09)","* 15.20","우엉쇠고기조림(05)(06)(16)","* 94.80","","",""
"","배추김치(09)","* 9.50","이온음료","* 58.80","배추김치(09)","* 9.50","","",""
"","백색우유(02)","* 122.00","","","망고 주스","* 26.00","","",""
"2020-09-17","밥","* 363.00","잡곡밥","* 355.24","햄치즈버거(01)(02)(06)(10)(12)","* 1,298.87","","","* 3,556.08"
"","생선묵국(05)(06)","* 64.73","광어매운탕(05)(06)","* 151.01","초코우유(02)","* 126.00","","",""
"","맛김","* 5.25","미트볼데리야끼조림(01)(05)(06)(10)","* 284.70","백색우유(02)","* 122.00","","",""
"","돼지고기청경채볶음(05)(06)(10)","* 340.15","떡볶이(05)(06)","* 371.16","시리얼","","","",""
"","깍두기(09)","* 15.20","열무김치","* 12.80","감자튀김","","","",""
"","","","포도","* 45.97","","","","",""
"2020-09-18","밥","* 363.00","자장면(01)(05)(06)(10)","* 878.74","현미밥","* 381.15","","","* 2,917.09"
"","들깨미역국(05)(16)","* 30.92","단무지","* 11.33","강된장찌개(05)(06)","* 120.08","","",""
"","콩나물매운무침(05)(06)","* 47.24","만두튀김(01)(05)(06)(10)","* 588.99","모듬쌈(05)(06)","* 55.99","","",""
"","게맛살볶음(05)(06)","* 96.86","배추김치(09)","* 9.50","쇠고기불고기(05)(06)(16)","* 108.89","","",""
"","열무김치","* 12.80","바나나","* 76.80","열무김치","* 12.80","","",""
"","백색우유(02)","* 122.00","","","","","","",""
"2020-09-19","핫도그빵(01)(06)(10)(12)","* 912.87","조밥","* 380.85","밥","* 363.00","","","* 2,949.60"
"","백색우유(02)","* 244.00","닭고기육개장(01)(05)(15)","* 222.60","순두부국(01)(05)(16)(18)","* 94.98","","",""
"","시리얼","","계란말이(완)(01)(12)","* 90.78","돈육표고장조림(05)(06)(10)","* 278.64","","",""
"","","","잡채(05)(06)(16)","* 190.81","꽈리고추멸치볶음","* 57.16","","",""
"","","","열무김치","* 12.80","배추김치(09)","* 9.50","","",""
"","","","거봉포도","* 47.61","감귤 주스","* 44.00","","",""
"2020-09-20","밥","* 363.00","잡곡밥","* 355.24","밥","* 363.00","","","* 2,931.18"
"","김치찌개(05)(09)(10)","* 132.58","꼬리곰탕(05)(06)","* 573.69","생선묵찌개(05)(06)","* 90.62","","",""
"","맛김","* 5.25","오이풋고추&쌈장(05)(06)","* 48.55","감자조림(05)(06)","* 55.14","","",""
"","비엔나소시지야채볶음(05)(06)(10)","* 338.19","오징어젓무침(17)","* 47.71","깻잎쇠고기볶음(05)(06)(16)","* 146.79","","",""
"","백김치(09)","* 15.12","열무김치","* 12.80","배추김치(09)","* 9.50","","",""
"","백색우유(02)","* 122.00","샌드형아이스크림(02)","* 252.00","","","","",""
"2020-09-21","밥","* 363.00","밀쌀밥","* 363.55","밥","* 363.00","","","* 3,100.87"
"","쇠고기미역국(05)(16)","* 28.23","순두부찌개(01)(05)(10)(17)(18)","* 120.06","콩나물무채국(05)","* 22.25","","",""
"","두부조림(05)(06)","* 87.16","생선가스(01)(06)","* 655.21","얼갈이배추된장무침(05)(06)","* 50.31","","",""
"","호박볶음(05)(06)(09)(10)","* 134.27","매콤새송이버섯볶음(05)(06)","* 128.19","삼겹살고추장볶음(05)(06)(10)","* 532.54","","",""
"","열무김치","* 12.80","배추김치(09)","* 9.50","열무김치","* 12.80","","",""
"","백색우유(02)","* 122.00","떠먹는발효유(02)","* 96.00","","","","",""
"2020-09-22","밥","* 363.00","쫄면(01)(05)(06)","* 791.50","검은콩밥","* 383.65","","","* 3,163.82"
"","햄김치(숙성)찌개(09)(10)","* 126.88","단무지","* 11.33","감자양파찌개(05)(06)","* 76.15","","",""
"","맛김","* 5.25","돈가스(06)(10)","* 600.81","양배추쌈(05)(06)","* 63.86","","",""
"","오징어볶음(05)(06)(17)","* 199.78","백김치(09)","* 15.12","쇠고기불고기(05)(06)(16)","* 108.89","","",""
"","열무김치","* 12.80","컵형아이스크림","* 270.00","열무김치","* 12.80","","",""
"","백색우유(02)","* 122.00","","","","","","",""
"2020-09-23","밥","* 363.00","잡채볶음밥(완)","* 700.00","잡곡밥","* 355.24","","","* 3,406.93"
"","계란국(01)(05)","* 72.34","두부고추장찌개(05)(06)(16)","* 97.00","무국(05)","* 49.63","","",""
"","오이무침(오이나물)(05)(06)","* 38.74","무생채(무나물)","* 31.53","닭고기튀김(양념vs간장)(01)(05)(06)(15)","* 891.31","","",""
"","소시지케찹볶음(05)(06)(10)(12)","* 346.50","배추김치(09)","* 9.50","감자매운조림(05)(06)","* 82.72","","",""
"","백김치(09)","* 15.12","메론","* 100.80","배추김치(09)","* 9.50","","",""
"","백색우유(02)","* 122.00","","","백색우유(02)","* 122.00","","",""
"2020-09-24","밥","* 363.00","햄치즈버거(01)(02)(06)(10)(12)","* 1,298.87","찰보리비빔밥(05)(06)","* 594.82","","","* 3,152.61"
"","순두부국(01)(05)(16)(18)","* 94.98","탄산음료","* 117.50","호박된장찌개(05)(06)","* 60.33","","",""
"","맛김","* 5.25","백색우유(02)","* 122.00","삶은계란(계란후라이)(01)","* 98.31","","",""
"","돼지고기가지볶음(05)(06)(10)","* 325.95","시리얼","","열무김치","* 12.80","","",""
"","열무김치","* 12.80","감자튀김","","","","","",""
"","사과 주스","* 46.00","","","","","","",""
"2020-09-25","밥(1/2)","* 181.50","밥","* 363.00","현미밥","* 381.15","","","* 2,910.83"
"","떡만둣국(01)(05)(06)(10)(16)","* 556.13","짬뽕찌개(05)(10)(17)(18)","* 91.55","쇠고기미역국(05)(16)","* 28.23","","",""
"","배추김치(09)","* 9.50","장어순살강정(05)(06)","* 637.57","꽈리고추조림(05)(06)","* 62.12","","",""
"","백색우유(02)","* 122.00","새송이버섯야채볶음(05)(06)(10)","* 109.21","닭순살피망볶음(05)(06)(15)","* 293.43","","",""
"","","","배추김치(09)","* 9.50","열무김치","* 12.80","","",""
"","","","사과(홍로)","* 53.14","","","","",""
"2020-09-26","카레밥(06)(10)","* 613.80","잡곡밥","* 355.24","불고기버거(01)(06)(10)(12)","* 807.66","","","* 2,787.43"
"","생선묵김치(숙성)찌개(05)(06)(09)","* 62.29","콩나물국(05)","* 27.63","백색우유(02)","* 244.00","","",""
"","멸치볶음","* 86.68","쇠고기장조림(완)","* 146.16","시리얼","","","",""
"","순무김치(09)","* 13.68","떡볶이(05)(06)","* 371.16","","","","",""
"","","","갓김치(09)","* 11.52","","","","",""
"","","","거봉포도","* 47.61","","","","",""
"2020-09-27","밥","* 363.00","찰보리밥","* 378.80","밥","* 363.00","","","* 2,703.92"
"","쇠고기느타리버섯국(05)(16)","* 41.54","오징어무국(05)(17)","* 52.55","무국(05)","* 49.63","","",""
"","두부조림(05)(06)","* 87.16","닭고기야채조림(05)(06)(15)","* 275.61","양배추쌈(05)(06)","* 63.86","","",""
"","김자반","* 43.00","콩나물매운잡채(05)(06)(10)","* 239.37","돼지불고기(05)(06)(10)","* 340.60","","",""
"","배추김치(09)","* 9.50","열무김치","* 12.80","배추김치(09)","* 9.50","","",""
"","백색우유(02)","* 122.00","샌드형아이스크림(02)","* 252.00","","","","",""
"2020-09-28","밥","* 363.00","소불고기소스덮밥(완)(05)(06)(16)","* 604.20","흑미밥","* 381.75","","","* 2,987.86"
"","김치찌개(05)(09)(10)","* 132.58","계란국(01)(05)","* 72.34","순두부국(01)(05)(16)(18)","* 94.98","","",""
"","맛김","* 5.25","오징어젓무침(17)","* 47.71","돈가스(06)(10)","* 600.81","","",""
"","비엔나소시지케찹볶음(06)(10)(12)","* 396.29","순무김치(09)","* 13.68","과일야채샐러드(01)(12)","* 70.15","","",""
"","갓김치(09)","* 11.52","이온음료","* 58.80","열무김치","* 12.80","","",""
"","백색우유(02)","* 122.00","","","","","","",""
"2020-09-29","제육덮밥(05)(06)(10)","* 779.61","스파게티(06)(12)","* 795.93","잡곡밥","* 355.24","","","* 3,310.29"
"","조갯살미역국(05)(18)","* 23.04","치킨너겟(케찹vs머스타드)(01)(06)(12)(15)","* 578.91","사골곰탕(05)(06)","* 184.19","","",""
"","오징어채간장볶음(01)(05)(06)(17)","* 112.17","오이피클(완)","* 37.10","황태채무침(완)","* 81.75","","",""
"","열무김치","* 12.80","배추김치(09)","* 9.50","오이풋고추&쌈장(05)(06)","* 48.55","","",""
"","백색우유(02)","* 122.00","과일젤리","* 160.00","배추김치(09)","* 9.50","","",""
"2020-09-30","밥","* 363.00","현미밥","* 381.15","밥","* 363.00","","","* 3,110.15"
"","햄김치(숙성)찌개(09)(10)","* 126.88","콩나물무채국(05)","* 22.25","짬뽕찌개(05)(10)(17)(18)","* 91.55","","",""
"","두부양념장(05)(06)","* 87.84","오이무침(오이나물)(05)(06)","* 38.74","고등어순살조림(05)(06)(07)","* 154.96","","",""
"","계란찜(스크램블에그)(01)(09)","* 108.04","소양념갈비찜(완)","* 751.37","호박볶음(05)(06)(09)(10)","* 134.27","","",""
"","열무김치","* 12.80","배추김치(09)","* 9.50","열무김치","* 12.80","","",""
"","백색우유(02)","* 122.00","팩형아이스크림(02)","* 234.00","오렌지 주스","* 96.00","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"2020-10-01","밥(1/2)","* 181.50","밥","* 363.00","찰보리비빔밥(05)(06)","* 594.72","","","* 2,724.49"
"","떡만둣국(01)(05)(06)(10)(16)","* 555.16","버섯매운탕(05)(06)(16)","* 68.83","근대된장국(05)(06)","* 52.97","","",""
"","배추김치(9)","* 10.00","돼지갈비찜(05)(06)(10)","* 456.64","삶은계란(계란후라이)(01)","* 98.65","","",""
"","사인머스켓","* 67.50","감자풋고추볶음(05)(06)","* 107.52","배추김치(9)","* 10.00","","",""
"","","","배추김치(9)","* 10.00","망고 주스(180㎖/캔)","* 26.00","","",""
"","","","백색우유(02)","* 122.00","","","","",""
"2020-10-02","밥","* 363.00","쇠고기야채덮밥(05)(06)(16)","* 649.95","잡곡밥","* 355.24","","","* 2,702.70"
"","북어채국(01)(05)","* 55.20","콩나물국(05)","* 26.67","순두부국(01)(05)(16)(18)","* 81.84","","",""
"","맛김","* 5.25","멸치고추장볶음(06)","* 157.16","양배추쌈(05)(06)","* 62.89","","",""
"","비엔나소시지케찹볶음(06)(10)(12)","* 477.51","배추김치(9)","* 10.00","오리불고기(05)(06)","* 276.94","","",""
"","깍두기(9)","* 28.65","대추방울토마토(비생산기)(12)","* 20.40","배추김치(9)","* 10.00","","",""
"","백색우유(02)","* 122.00","","","","","","",""
"2020-10-03","밥","* 363.00","밥","* 363.00","현미밥","* 381.15","","","* 2,840.32"
"","배추김치 (9)","9","열무김치","12.8","깍두기 (9)","15.2","","",""
"","","635.51","","1,077.18","","800.65","","485.4","2,998.74"
"20200827","밥","363","새우버거 (1)(6)(9)(12)","1,025.04","잡곡밥","391.54","우유(백색우유(200ML,연간)) (2)","244",""
"","생선묵국 (5)(6)","58.43","시리얼","","닭곰탕 (5)(15)","184.22","복숭아(황도) (11)","243.6",""
"","깻잎쇠고기볶음 (5)(6)(16)","155.09","","","미트볼데리야끼조림 (1)(5)(6)(10)","284.7","","",""
"","콩나물매운무침 (5)(6)","52.27","","","오이무침(오이나물) (5)(6)","38.63","","",""
"","배추김치 (9)","9","","","열무김치","12.8","","",""
"","","637.79","","1,025.04","","911.89","","487.6","3,062.32"
"20200828","밥","363","불닭덮밥 (1)(5)(6)(15)","924.56","검은콩밥","383.65","우유(백색우유(200ML,연간)) (2)","122",""
"","계란국 (1)(5)","72.34","쇠고기미역국 (5)(16)","30.83","생선묵김치(숙성)찌개 (5)(6)(9)","62.29","자두(추희)","31.2",""
"","돼지고기가지볶음 (5)(6)(10)","325.95","매실피클(완)","63.6","새송이버섯야채볶음 (5)(6)(10)","109.21","오렌지 주스(200㎖/팩)","96",""
"","맛김","5.25","배추김치 (9)","9","돈가스 (6)(10)","595.29","","",""
"","깍두기 (9)","15.2","","","백김치  (9)","15.12","","",""
"","","781.74","","1,027.99","","1,165.56","","249.2","3,224.49"
"20200829","핫도그빵 (1)(6)(10)(12)","918.17","현미밥","381.15","밥","363","우유(백색우유(200ML,연간)) (2)","244",""
"","시리얼","","광어매운탕 (5)(6)","143.09","콩나물무채국 (5)","20.92","거봉포도","47.61",""
"","","","꽈리고추멸치볶음","61.94","쇠고기불고기 (5)(6)(16)","117.47","라면(즉석 컵) (6)","365",""
"","","","마파두부 (5)(6)(10)","234.81","양배추쌈 (5)(6)","58.62","","",""
"","","","배추김치 (9)","9","배추김치 (9)","9","","",""
"","","918.17","","829.99","","569.01","","656.61","2,973.78"
"20200830","찰보리밥","378.8","밥","363","제육덮밥 (5)(6)(10)","811.23","우유(백색우유(200ML,연간)) (2)","122",""
"","순두부국 (1)(5)(16)(18)","88.08","꼬리곰탕 (5)(6)","573.59","계란찜(스크램블에그) (1)(9)","115.04","아이스크림 팩형 (2)","234",""
"","감자조림 (5)(6)","55.14","호박볶음 (5)(6)(9)(10)","189.52","무생채(무나물)","18.18","","",""
"","오이무침(오이나물) (5)(6)","38.63","오징어젓무침 (17)","47.81","배추김치 (9)","9","","",""
"","배추김치 (9)","9","깍두기 (9)","15.2","","","","",""
"","","569.65","","1,189.12","","953.45","","356","3,068.22"
"20200831","밥","363","잡곡밥","391.54","밥","363","우유(백색우유(200ML,연간)) (2)","122",""
"","김치찌개 (5)(9)(10)","139.54","짬뽕찌개 (5)(10)(17)(18)","93.25","닭볶음탕 (15)","254.62","감귤 주스(340㎖/ 페트)","180",""
"","비엔나소시지야채볶음 (5)(6)(10)","338.19","찹쌀탕수육(완) (5)(6)(10)(12)","622.6","우엉조림 (5)(6)","91.47","","",""
"","맛김","5.25","단무지","11.27","오징어실채케찹볶음 (6)(12)(17)","148.16","","",""
"","백김치 (9)","15.12","배추김치 (9)","9","열무김치","12.8","","",""
"","","861.1","","1,127.66","","870.05","","302","3,160.81"
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"","","","","","","","","",""
"2020-09-01","밥","* 363.00","흑미밥","* 381.75","밥","* 363.00","","","* 2,922.78"
"","콩나물국(05)","* 27.63","호박된장찌개(05)(06)","* 60.33","쇠고기미역국(05)(16)","* 28.23","","",""
"","두부양념장(05)(06)","* 87.84","감자조림(05)(06)","* 55.14","고등어순살카레튀김(05)(06)(07)","* 556.74","","",""
"","돼지고기가지볶음(05)(06)(10)","* 325.95","고추잡채(05)(06)(10)","* 234.12","계란찜(스크램블에그)(01)(09)","* 108.04","","",""
