날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-08-11","전복장조림(05)(06)(18)","66.56kcal","두부조림(05)(06)","92.58kcal","계란찜(01)(09)","87.76kcal","","","2927.83kcal"
"2021-08-11","열무김치","12.8kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","","","2927.83kcal"
"2021-08-11","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","","","","","2927.83kcal"
"2021-08-12","밥","363kcal","잡곡밥","391.54kcal","햄치즈버거(02)(06)(10)","484.92kcal","","","3264.59kcal"
"2021-08-12","쇠고기모듬버섯찌개(05)(16)","68.29kcal","콩나물김치국(05)","22.06kcal","감자튀김(12)","401.16kcal","","","3264.59kcal"
"2021-08-12","마파두부(05)(06)","219.14kcal","중화풍삼겹살조림(05)(06)(10)","555.59kcal","시리얼","152.8kcal","","","3264.59kcal"
"2021-08-12","생선묵조림(05)(06)","134.06kcal","모듬쌈(05)(06)","45.26kcal","야채샐러드(햄버거용)(01)(12)","110.86kcal","","","3264.59kcal"
"2021-08-12","배추김치(7~9월)","8.75kcal","오이소박이","20.35kcal","토마토슬라이스(12)","8.91kcal","","","3264.59kcal"
"2021-08-12","짜먹는요구르트(02)","38.4kcal","","","탄산음료","117.5kcal","","","3264.59kcal"
"2021-08-12","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","3264.59kcal"
"2021-08-13","밥","363kcal","밥","363kcal","콩나물밥(05)(06)","416.98kcal","","","2753.48kcal"
"2021-08-13","순두부국(01)(05)(16)(18)","76.38kcal","쇠고기곰탕(05)(16)","83.9kcal","감자돈육짜글이(05)(06)(10)","166.8kcal","","","2753.48kcal"
"2021-08-13","돈육표고장조림(05)(06)(10)","277.78kcal","오징어볶음(05)(06)(17)","205.66kcal","조기튀김(06)(12)","324.26kcal","","","2753.48kcal"
"2021-08-13","오이무침(05)(06)","23.17kcal","단무지무침","11.22kcal","조미김","0kcal","","","2753.48kcal"
"2021-08-13","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","","","2753.48kcal"
"2021-08-13","우유(백색우유(200ML,연간))(02)","122kcal","옥수수,신선형(찰옥수수(79월))","105.08kcal","복숭아 주스(180㎖/병)","188kcal","","","2753.48kcal"
"2021-08-14","핫도그빵(01)(06)(10)","620.82kcal","포도,신선형(포도(811월))","38.088kcal","","","","","1418.48kcal"
"2021-08-14","토마토슬라이스(12)","8.91kcal","라면(즉석 컵)(06)","365kcal","","","","","1418.48kcal"
"2021-08-14","시리얼","152.8kcal","","","","","","","1418.48kcal"
"2021-08-14","야채샐러드(햄버거용)(01)(12)","110.86kcal","","","","","","","1418.48kcal"
"2021-08-14","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","1418.48kcal"
"2021-08-15","제육덮밥(05)(06)(10)","811.11kcal","밥","363kcal","잡곡밥","391.54kcal","","","2842.35kcal"
"2021-08-15","오징어채간장볶음(01)(05)(06)(17)","103.22kcal","짬뽕찌개(05)(10)(17)","91.13kcal","명태무찌개(05)(06)","101.61kcal","","","2842.35kcal"
"2021-08-15","계란찜(01)(09)","87.76kcal","중화식잡채(05)(06)(16)","180.22kcal","닭순살양배추볶음(05)(06)(15)","218.24kcal","","","2842.35kcal"
"2021-08-15","배추김치(7~9월)","8.75kcal","조미김","0kcal","오이풋고추된장무침(05)","40.82kcal","","","2842.35kcal"
"2021-08-15","우유(백색우유(200ML,연간))(02)","122kcal","감자매운조림(05)(06)","71.45kcal","배추김치(7~9월)","8.75kcal","","","2842.35kcal"
"2021-08-15","","","배추김치(7~9월)","8.75kcal","","","","","2842.35kcal"
"2021-08-15","","","아이스크림 팩형(02)","234kcal","","","","","2842.35kcal"
"2021-08-16","밥","363kcal","찰보리밥","378.8kcal","밥","363kcal","","","3233.44kcal"
"2021-08-16","건새우애호박찌개(05)(06)(09)(10)","78.35kcal","두부고추장찌개(05)(06)(10)","120.41kcal","순두부김치찌개(05)(10)","58.73kcal","","","3233.44kcal"
"2021-08-16","쇠고기불고기(05)(06)(16)","335.87kcal","돼지갈비찜(05)(06)(10)","406.04kcal","생선가스(01)(06)","636.53kcal","","","3233.44kcal"
"2021-08-16","양배추쌈(05)(06)","62.36kcal","오이양파장아찌(05)(06)","28.35kcal","콩나물매운무침(05)(06)","40.53kcal","","","3233.44kcal"
"2021-08-16","배추김치(7~9월)","8.75kcal","백김치","15.12kcal","깍두기(완제품)(09)","15.2kcal","","","3233.44kcal"
"2021-08-16","우유(백색우유(200ML,연간))(02)","122kcal","","","바나나맛우유(02)","200.4kcal","","","3233.44kcal"
"2021-08-17","밥","363kcal","잡곡밥","391.54kcal","중화비빔밥(05)(06)(09)(10)(17)","666.24kcal","","","3096.12kcal"
"2021-08-17","생선묵찌개(05)(06)","88.37kcal","돼지고기김치찌개(10)","157.35kcal","쇠고기미역국(05)(16)","23.53kcal","","","3096.12kcal"
"2021-08-17","비엔나소시지야채볶음(05)(06)(10)","300.79kcal","장어순살강정(05)(06)","637.18kcal","조미김","0kcal","","","3096.12kcal"
"2021-08-17","오이풋고추된장무침(05)","40.82kcal","두부조림(05)(06)","92.58kcal","계란후라이(01)","97.91kcal","","","3096.12kcal"
"2021-08-17","배추김치(7~9월)","8.75kcal","열무김치","12.8kcal","배추김치(7~9월)","8.75kcal","","","3096.12kcal"
"2021-08-17","우유(백색우유(200ML,연간))(02)","122kcal","","","포도 주스(180㎖/캔)","84.51kcal","","","3096.12kcal"
"2021-08-18","밥","363kcal","밥","363kcal","현미밥","384.78kcal","","","2866.93kcal"
"2021-08-18","버섯감자찌개(05)(06)","67.22kcal","닭볶음탕(15)","260.18kcal","쇠고기호박찌개(05)(06)(16)","68.27kcal","","","2866.93kcal"
"2021-08-18","돈육야채볶음(05)(06)(10)","296.97kcal","단호박튀김(05)(06)","374.94kcal","오리훈제고추잡채(05)(06)","247.45kcal","","","2866.93kcal"
"2021-08-18","순두부양념장(05)(06)","74.1kcal","조미김","0kcal","고등어순살조림(05)(06)(07)","142.9kcal","","","2866.93kcal"
"2021-08-18","배추김치(7~9월)","8.75kcal","오이된장초무침(05)","29.42kcal","배추김치(7~9월)","8.75kcal","","","2866.93kcal"
"2021-08-18","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(완제품)(09)","15.2kcal","","","","","2866.93kcal"
"2021-08-18","","","배 주스(238㎖/캔)","40kcal","","","","","2866.93kcal"
"2021-08-19","밥","363kcal","밥","363kcal","찹쌀밥","398.9kcal","","","3761.70kcal"
"2021-08-19","돼지고기김치찌개(10)","157.35kcal","들깨미역국(05)(16)","28.79kcal","전복삼계탕(15)(18)","903.61kcal","","","3761.70kcal"
"2021-08-19","오징어채볶음(01)(05)(06)(17)","113.13kcal","돈가스(06)(10)","645.02kcal","모듬야채(05)(06)","72.13kcal","","","3761.70kcal"
"2021-08-19","쇠고기우엉조림(05)(06)(16)","105.27kcal","아귀순살콩나물찜(05)(06)","153.75kcal","깍두기(완제품)(09)","15.2kcal","","","3761.70kcal"
"2021-08-19","열무김치","12.8kcal","오이소박이","20.35kcal","오렌지 주스(200㎖/팩)","96kcal","","","3761.70kcal"
"2021-08-19","우유(백색우유(200ML,연간))(02)","122kcal","복숭아(황도)(11)","191.4kcal","","","","","3761.70kcal"
"2021-08-20","밥","363kcal","돈육김치덮밥(10)","619.94kcal","밀쌀밥","363.55kcal","","","2892.34kcal"
"2021-08-20","돼지고기무찌개(05)(06)(10)","108.34kcal","얼큰황태채국(01)(05)","33.63kcal","꼬리곰탕","546.95kcal","","","2892.34kcal"
"2021-07-22","배추김치(7~9월)","11.25kcal","오이소박이","20.35kcal","배추김치(7~9월)","11.25kcal","","","2983.86kcal"
"2021-07-22","우유(백색우유(200ML,연간))(02)","122kcal","참외,신선형(참외(78월))","34.2kcal","팥빙수","180kcal","","","2983.86kcal"
"2021-07-23","밥","363kcal","고추참치덮밥(06)","590.76kcal","밀쌀밥","363.83kcal","","","3491.43kcal"
"2021-07-23","순두부찌개(01)(05)(06)(10)","108.9kcal","쇠고기미역국(05)(16)","33.07kcal","볶음김치","86.94kcal","","","3491.43kcal"
"2021-07-23","돼지고기두반장볶음(10)","282.57kcal","(견과류)단호박찜(05)(06)","90.24kcal","삼겹살구이(05)(10)","1078.3kcal","","","3491.43kcal"
"2021-07-23","꽈리고추멸치조림(05)(06)","137.9kcal","배추김치(7~9월)","11.25kcal","모듬쌈(05)(06)","57.06kcal","","","3491.43kcal"
"2021-07-23","배추김치(7~9월)","11.25kcal","옥수수,신선형(찰옥수수(79월))","105.08kcal","생마늘","10.88kcal","","","3491.43kcal"
"2021-07-23","우유(백색우유(200ML,연간))(02)","122kcal","","","짜먹는요구르트(02)","38.4kcal","","","3491.43kcal"
"2021-07-24","햄치즈버거(01)(02)(06)(10)(12)","774.7kcal","현미밥","395.67kcal","밥","363kcal","","","2709.69kcal"
"2021-07-24","우유(백색우유(200ML,연간))(02)","122kcal","생선묵국(05)(06)","82.27kcal","오리탕(05)(06)","165.94kcal","","","2709.69kcal"
"2021-07-24","","","쇠고기청경채볶음(05)(06)(16)","174.08kcal","콩나물삼색볶음(05)(06)","137.84kcal","","","2709.69kcal"
"2021-07-24","","","풋고추된장무침(05)(06)","51.57kcal","맛김","0kcal","","","2709.69kcal"
"2021-07-24","","","배추김치(7~9월)","11.25kcal","오이무침(05)(06)","22.97kcal","","","2709.69kcal"
"2021-07-24","","","아이스크림 콘,완제품(02)","270kcal","총각김치","16.4kcal","","","2709.69kcal"
"2021-07-24","","","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2709.69kcal"
"2021-07-25","쇠고기버섯죽(05)(16)","444.98kcal","밥","363kcal","밥","363kcal","","","2768.48kcal"
"2021-07-25","햄감자볶음(10)","118.41kcal","김치(만둣)국(05)","42.14kcal","감자수제비국(01)(05)","50.02kcal","","","2768.48kcal"
"2021-07-25","오징어젓무침(17)","39.47kcal","닭고기양배추볶음(05)(06)(15)","262.5kcal","돼지고기깻잎볶음(05)(06)(10)","294.06kcal","","","2768.48kcal"
"2021-07-25","혼합시리얼(휴일)","115kcal","맛김","0kcal","두부조림(05)(06)","174.91kcal","","","2768.48kcal"
"2021-07-25","배추김치(7~9월)","11.25kcal","꽈리고추양념무침(05)(06)","61.68kcal","총각김치","16.4kcal","","","2768.48kcal"
"2021-07-25","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.75kcal","포도 주스(180㎖/캔)","84.51kcal","","","2768.48kcal"
"2021-07-25","","","워터젤리","176.4kcal","","","","","2768.48kcal"
"2021-07-26","밥","363kcal","밥","363kcal","물냉면(01)(03)(06)(16)","1011.41kcal","","","3270.75kcal"
"2021-07-26","어묵콩나물국(05)(06)(09)","61.11kcal","(유부주머니)감자국 (05)","37.63kcal","너비아니 또는 떡갈비(자율구매)","0.54kcal","","","3270.75kcal"
"2021-07-26","닭순살피망볶음(05)(06)(15)","205.12kcal","(통)마늘김치두루치기(05)(06)(10)","219.01kcal","무초절이","26.09kcal","","","3270.75kcal"
"2021-07-26","연두부양념장(05)(06)","87.98kcal","생선가스(01)(06)","450.96kcal","배추김치(7~9월)","11.25kcal","","","3270.75kcal"
"2021-07-26","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","복숭아 주스(180㎖/병)","188kcal","","","3270.75kcal"
"2021-07-26","우유(백색우유(200ML,연간))(02)","122kcal","농후 발효유(02)","96kcal","","","","","3270.75kcal"
"2021-07-27","밥","363kcal","밥","363kcal","밥","363kcal","","","3104.20kcal"
"2021-07-27","배추쇠고기국(05)(16)","49.63kcal","중화식계란탕(01)(05)(06)(10)","82.13kcal","쇠고기버섯들깨국(05)(16)","42.82kcal","","","3104.20kcal"
"2021-07-27","감자채볶음","128.96kcal","잡채(05)(06)","158.55kcal","돼지고기고추장볶음(06)(10)","495.56kcal","","","3104.20kcal"
"2021-07-27","닭고기단호박조림(05)(06)(15)","231.66kcal","바다장어순살강정(05)(06)(12)","527.1kcal","양배추쌈(05)(06)","83.34kcal","","","3104.20kcal"
"2021-07-27","깍두기(임가공)","28.75kcal","총각김치","16.4kcal","배추김치(7~9월)","11.25kcal","","","3104.20kcal"
"2021-07-27","우유(백색우유(200ML,연간))(02)","122kcal","대추방울토마토(생산기)(12)","11.05kcal","망고 주스(180㎖/캔)","26kcal","","","3104.20kcal"
"2021-07-28","밥","363kcal","삼겹살덮밥(01)(05)(06)(10)","1013.13kcal","흑미밥","400.5kcal","","","3092.17kcal"
"2021-07-28","순두부국(05)","53.99kcal","감자수제비국(01)(05)","50.02kcal","버섯쇠고기찌개(05)(16)","55.1kcal","","","3092.17kcal"
"2021-07-28","쇠고기알감자조림(05)(06)(16)","92.66kcal","맛김","0kcal","피망잡채(05)(06)(10)","182.37kcal","","","3092.17kcal"
"2021-07-28","훈제오리샐러드(01)","108.59kcal","오이양파장아찌(05)(06)","25.4kcal","코다리강정(05)(06)(12)","379.51kcal","","","3092.17kcal"
"2021-07-28","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","가공우유(바나나맛)(02)","167kcal","","","3092.17kcal"
"2021-07-28","우유(백색우유(200ML,연간))(02)","122kcal","배 주스(238㎖/캔)","40kcal","배추김치(7~9월)","11.25kcal","","","3092.17kcal"
"2021-07-29","밥","363kcal","찰보리밥","391.44kcal","밥","363kcal","","","3244.30kcal"
"2021-07-29","쇠고기미역국(05)(16)","33.07kcal","두부고추장찌개(05)(06)","72.77kcal","짬뽕찌개(05)(06)(10)(17)","147.59kcal","","","3244.30kcal"
"2021-07-29","돼지고기부추볶음(05)(06)(10)","298.84kcal","닭튀김&청양마요소스(01)(06)(15)","717.52kcal","비엔나데리야끼소스볶음(05)(06)(10)","303.45kcal","","","3244.30kcal"
"2021-07-29","토마토스크램블에그(01)(12)","129.56kcal","삼색초나물","36.12kcal","콩나물게맛살냉채(01)(05)","63.29kcal","","","3244.30kcal"
"2021-07-29","배추김치(7~9월)","11.25kcal","오이소박이","20.35kcal","배추김치(7~9월)","11.25kcal","","","3244.30kcal"
"2021-07-29","우유(백색우유(200ML,연간))(02)","122kcal","자두(78월)","33.8kcal","과일푸딩","126kcal","","","3244.30kcal"
"2021-07-30","밥","363kcal","밥","363kcal","밀쌀밥","363.83kcal","","","3342.61kcal"
"2021-07-30","꼬리곰탕","551.75kcal","어묵김칫국(05)(06)","52.83kcal","감자튀김(12)","345.91kcal","","","3342.61kcal"
"2021-07-30","골뱅이오징어채볶음(06)(17)","135.97kcal","달콤돼지고기볶음(05)(06)(10)","306kcal","맛김","0kcal","","","3342.61kcal"
"2021-07-30","오이부추무침","22.39kcal","모듬쌈(05)(06)","57.06kcal","갈비폭찹(01)(10)(12)","429.62kcal","","","3342.61kcal"
"2021-07-30","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","깻잎양념무침(05)(06)","46.87kcal","","","3342.61kcal"
"2021-07-30","우유(백색우유(200ML,연간))(02)","122kcal","옥수수,신선형(찰옥수수(79월))","105.08kcal","배추김치(7~9월)","11.25kcal","","","3342.61kcal"
"2021-07-30","","","","","짜먹는요구르트(02)","38.4kcal","","","3342.61kcal"
"2021-07-31","","","라면(즉석 컵)(06)","365kcal","","","","","kcal"
"2021-08-01","쇠고기야채덮밥(05)(06)(16)","720.15kcal","밥","363kcal","밥","363kcal","","","2708.60kcal"
"2021-08-01","생선묵찌개(05)(06)","88.37kcal","버섯매운탕(05)(06)(16)","61.43kcal","닭곰탕(05)(15)","147.8kcal","","","2708.60kcal"
"2021-08-01","부추겉절이(05)(06)","29.49kcal","돈육야채볶음(05)(06)(10)","296.97kcal","마파두부(05)(06)","219.14kcal","","","2708.60kcal"
"2021-08-01","배추김치(7~9월)","8.75kcal","계란찜(01)(09)","87.76kcal","조미김","0kcal","","","2708.60kcal"
"2021-08-01","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.75kcal","감자매운조림(05)(06)","71.45kcal","","","2708.60kcal"
"2021-08-01","","","수박","52.992kcal","배추김치(7~9월)","8.75kcal","","","2708.60kcal"
"2021-08-01","","","","","이온음료","58.8kcal","","","2708.60kcal"
"2021-08-02","밥","363kcal","잡곡밥","391.54kcal","밥","363kcal","","","2708.49kcal"
"2021-08-02","쇠고기미역국(05)(16)","23.53kcal","콩나물김치국(05)","22.06kcal","두부고추장찌개(05)(06)(10)","120.41kcal","","","2708.49kcal"
"2021-08-02","햄감자볶음(05)(06)(10)","168.52kcal","오리고추장주물럭(05)(06)","302.93kcal","돈가스(06)(10)","645.02kcal","","","2708.49kcal"
"2021-08-02","오이양파무침(05)(06)","38.19kcal","모듬쌈(05)(06)","45.26kcal","방울토마토샐러드(01)(12)","76.78kcal","","","2708.49kcal"
"2021-08-02","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","배추김치(7~9월)","8.75kcal","","","2708.49kcal"
"2021-08-02","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,과채","","","","2708.49kcal"
"2021-08-03","밥","363kcal","물냉면(03)(06)(12)","908.84kcal","현미밥","384.78kcal","","","3482.47kcal"
"2021-08-03","해물순두부찌개(01)(05)(09)(10)(17)(18)","115.7kcal","삶은계란(01)","70.38kcal","돼지고기김치찌개(10)","157.35kcal","","","3482.47kcal"
"2021-08-03","쇠고기버섯볶음(05)(06)(16)","215.38kcal","무초절이","30.52kcal","양념치킨(05)(06)(15)","823.57kcal","","","3482.47kcal"
"2021-08-03","콩나물무침(05)(06)","39.96kcal","열무김치","12.8kcal","깻잎조림(05)(06)","34.24kcal","","","3482.47kcal"
"2021-08-03","배추김치(7~9월)","8.75kcal","팥빙수","180kcal","깍두기(완제품)(09)","15.2kcal","","","3482.47kcal"
"2021-08-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3482.47kcal"
"2021-08-04","밀쌀밥","363.55kcal","돈육김치덮밥(10)","619.94kcal","밥","363kcal","","","2726.32kcal"
"2021-08-04","쇠고기무국(05)(16)","73.81kcal","닭고기육개장(01)(05)(15)","127.56kcal","건새우애호박찌개(05)(06)(09)(10)","78.35kcal","","","2726.32kcal"
"2021-08-04","햄슬라이스야채볶음(05)(06)(10)","243.92kcal","조미김","0kcal","쇠고기불고기(05)(06)(16)","335.87kcal","","","2726.32kcal"
"2021-08-04","두부양념장(05)(06)","86.02kcal","단호박샐러드(01)(12)","103.6kcal","양배추쌈(05)(06)","62.36kcal","","","2726.32kcal"
"2021-08-04","배추김치(7~9월)","8.75kcal","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.75kcal","","","2726.32kcal"
"2021-08-04","우유(백색우유(200ML,연간))(02)","122kcal","복숭아(백도)(11)","75.24kcal","짜먹는요구르트(02)","38.4kcal","","","2726.32kcal"
"2021-08-05","밥","363kcal","밥","363kcal","찰보리비빔밥(05)","460.31kcal","","","2745.96kcal"
"2021-08-05","들깨미역국(05)(16)","28.79kcal","짬뽕찌개(05)(10)(17)","91.13kcal","두부김치국(05)","60.19kcal","","","2745.96kcal"
"2021-08-05","닭순살감자조림(05)(06)(15)","120.9kcal","돈육청경채볶음(05)(06)(10)","373.14kcal","쇠고기볶음고추장(06)","103.08kcal","","","2745.96kcal"
"2021-08-05","오이된장초무침(05)","29.42kcal","콩나물야채튀김(전)(05)(06)(09)","373.81kcal","계란후라이(01)","97.91kcal","","","2745.96kcal"
"2021-08-05","배추김치(7~9월)","8.75kcal","김자반","21.5kcal","깍두기(완제품)(09)","15.2kcal","","","2745.96kcal"
"2021-08-05","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.75kcal","","","","","2745.96kcal"
"2021-08-05","","","옥수수,신선형(찰옥수수(79월))","105.08kcal","","","","","2745.96kcal"
"2021-08-06","밥","363kcal","밥","363kcal","잡곡밥","391.54kcal","","","2886.11kcal"
"2021-07-08","홍합미역국(05)","23.65kcal","고기 또는 왕만두(자율구매)(05)(06)","3.98kcal","(유부)감자호박국(05)","39.57kcal","","","2861.89kcal"
"2021-07-08","돼지고기청경채볶음(05)(06)(10)","329.05kcal","무초절이","26.09kcal","대왕오징어제육볶음(05)(06)(10)","365.63kcal","","","2861.89kcal"
"2021-07-08","부추겉절이(05)(06)","18.24kcal","오이소박이","20.35kcal","모듬쌈(05)(06)","57.06kcal","","","2861.89kcal"
"2021-07-08","배추김치(7~9월)","11.25kcal","배 주스(238㎖/캔)","40kcal","배추김치(7~9월)","11.25kcal","","","2861.89kcal"
"2021-07-08","우유(백색우유(200ML,연간))(02)","122kcal","","","복숭아(천도)(11)","56.58kcal","","","2861.89kcal"
"2021-07-09","조밥","380.85kcal","밥","363kcal","밥","363kcal","","","2823.13kcal"
"2021-07-09","쇠고기무국(05)(16)","57.14kcal","버섯육개장(01)(05)(16)","111.19kcal","순두부찌개(01)(05)(06)(10)","108.9kcal","","","2823.13kcal"
"2021-07-09","소시지김치볶음(05)(06)(10)","209.93kcal","맛김","0kcal","조기튀김(06)(12)","327.95kcal","","","2823.13kcal"
"2021-07-09","계란찜(01)(09)","100.73kcal","닭매운양념조림(05)(06)(15)","262.35kcal","돼지고기감자조림(05)(06)(10)","161.44kcal","","","2823.13kcal"
"2021-07-09","총각김치","16.4kcal","마요오징어실채무침(01)(05)(06)(17)","155.95kcal","배추김치(7~9월)","11.25kcal","","","2823.13kcal"
"2021-07-09","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","11.25kcal","망고 주스(180㎖/캔)","26kcal","","","2823.13kcal"
"2021-07-09","","","자두(대석)","33.8kcal","","","","","2823.13kcal"
"2021-07-10","불고기버거(01)(06)(10)(12)","787.28kcal","밥","363kcal","밥","363kcal","","","2730.34kcal"
"2021-07-10","우유(백색우유(200ML,연간))(02)","122kcal","햄김치찌개(05)(06)(10)","108.81kcal","생선묵국(05)(06)","82.27kcal","","","2730.34kcal"
"2021-07-10","","","두부두루치기(05)(06)(10)","301.41kcal","닭감자찜(05)(06)(15)","264.44kcal","","","2730.34kcal"
"2021-07-10","","","게맛살계란찜(01)(09)","105.81kcal","삼색초나물","36.12kcal","","","2730.34kcal"
"2021-07-10","","","깍두기(임가공)","28.75kcal","배추김치(7~9월)","11.25kcal","","","2730.34kcal"
"2021-07-10","","","참외,신선형(참외(78월))","34.2kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2730.34kcal"
"2021-07-11","쇠고기덮밥(05)(06)(16)","551.61kcal","찹쌀밥","434.8kcal","밥","363kcal","","","2792.01kcal"
"2021-07-11","오이무침(05)(06)","22.97kcal","삼계탕(15)","645.73kcal","쇠고기버섯들깨국(05)(16)","42.82kcal","","","2792.01kcal"
"2021-07-11","혼합시리얼(휴일)","115kcal","모듬야채(05)(06)","52.79kcal","돼지고기콩나물볶음(05)(06)(10)","201.58kcal","","","2792.01kcal"
"2021-07-11","배추김치(7~9월)","11.25kcal","깍두기(임가공)","28.75kcal","오징어젓무침(17)","39.47kcal","","","2792.01kcal"
"2021-07-11","우유(백색우유(200ML,연간))(02)","122kcal","수박","52.992kcal","배추김치(7~9월)","11.25kcal","","","2792.01kcal"
"2021-07-11","","","","","농후 발효유(02)","96kcal","","","2792.01kcal"
"2021-07-12","밥","363kcal","현미밥","395.67kcal","마파두부제육덮밥(05)(06)(10)","807.1kcal","","","3490.79kcal"
"2021-07-12","감자짜글이(05)(06)(10)","135.06kcal","맑은육개장(01)(05)(16)","70.3kcal","멸치아몬드볶음(05)(06)","128.87kcal","","","3490.79kcal"
"2021-07-12","새우두부칠리소스조림(05)(06)(09)(12)","253.42kcal","콩나물매운잡채(05)(06)(10)","231.78kcal","맛김","0kcal","","","3490.79kcal"
"2021-07-12","토마토스크램블에그(01)(12)","129.56kcal","돈가스(06)(10)","506.88kcal","오이양파장아찌(05)(06)","25.4kcal","","","3490.79kcal"
"2021-07-12","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","배추김치(7~9월)","11.25kcal","","","3490.79kcal"
"2021-07-12","우유(백색우유(200ML,연간))(02)","122kcal","멜론(여름)","54kcal","아이스크림 팩형(02)","234kcal","","","3490.79kcal"
"2021-07-13","밥","363kcal","밥","363kcal","흑미밥","400.5kcal","","","2704.53kcal"
"2021-07-13","쇠고기미역국(05)(16)","33.07kcal","해물순두부찌개(01)(05)(09)(10)(17)","193.55kcal","두부고추장찌개(05)(06)","72.77kcal","","","2704.53kcal"
"2021-07-13","감자잡채(10)","156.02kcal","쇠고기곤약조림(05)(06)(16)","105.54kcal","애호박조갯살나물(09)","51.8kcal","","","2704.53kcal"
"2021-07-13","돼지고기가지볶음(05)(06)(10)","327.5kcal","오이고추장무침(06)","53.95kcal","닭갈비(05)(06)(15)","262.73kcal","","","2704.53kcal"
"2021-07-13","배추김치(7~9월)","11.25kcal","총각김치","16.4kcal","가공우유(초코맛)(02)","126kcal","","","2704.53kcal"
"2021-07-13","우유(백색우유(200ML,연간))(02)","122kcal","참외,신선형(참외(78월))","34.2kcal","배추김치(7~9월)","11.25kcal","","","2704.53kcal"
"2021-07-14","밥","363kcal","현미밥","395.67kcal","밥","363kcal","","","2988.88kcal"
"2021-07-14","무두부조개탕(05)(18)","49.51kcal","오리탕(05)(06)","165.94kcal","짬뽕찌개(05)(06)(10)(17)","147.59kcal","","","2988.88kcal"
"2021-07-14","쇠고기야채볶음(05)(06)(16)","116.44kcal","매운소시지떡볶음(06)(10)(12)","278.94kcal","데리야끼갈릭치킨(05)(06)(15)","551.44kcal","","","2988.88kcal"
"2021-07-14","감자매운조림(05)(06)","109.04kcal","갈치단호박조림(05)(06)","142.76kcal","오이양파장아찌(05)(06)","25.4kcal","","","2988.88kcal"
"2021-07-14","배추김치(7~9월)","11.25kcal","백김치","15.12kcal","총각김치","16.4kcal","","","2988.88kcal"
"2021-07-14","우유(백색우유(200ML,연간))(02)","122kcal","복숭아(천도)(11)","56.58kcal","이온음료","58.8kcal","","","2988.88kcal"
"2021-07-15","밥","363kcal","찰보리밥","391.44kcal","새우버거(01)(02)(06)(09)(12)","928.5kcal","","","3162.19kcal"
"2021-07-15","쇠고기감자국(05)(16)","60.44kcal","콩나물냉국(05)(06)","40.62kcal","감자튀김(12)","345.91kcal","","","3162.19kcal"
"2021-07-15","연두부양념장(05)(06)","87.98kcal","오삼불고기(05)(06)(10)(17)","453.67kcal","탄산음료","117.5kcal","","","3162.19kcal"
"2021-07-15","토마토상추겉절이(05)(06)(12)","39.15kcal","김자반","21.5kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3162.19kcal"
"2021-07-15","배추김치(7~9월)","11.25kcal","무쌈말이(01)","62.9kcal","","","","","3162.19kcal"
"2021-07-15","연세검은콩두유, 200mL","","배추김치(7~9월)","11.25kcal","","","","","3162.19kcal"
"2021-07-15","","","옥수수,신선형(찰옥수수(79월))","105.08kcal","","","","","3162.19kcal"
"2021-07-16","밥","363kcal","자장밥(05)(06)(10)","787.26kcal","밀쌀밥","363.83kcal","","","2981.16kcal"
"2021-07-16","순두부국(05)","53.99kcal","사천식탕수육(05)(06)(10)(12)","524.28kcal","광어매운탕(06)","96.25kcal","","","2981.16kcal"
"2021-07-16","계란찜(01)(09)","100.73kcal","총각김치","16.4kcal","감자채볶음","128.96kcal","","","2981.16kcal"
"2021-07-16","쇠고기부추무침(05)(06)(16)","113.27kcal","단무지","11.16kcal","닭고기오이냉채(01)(15)","170.48kcal","","","2981.16kcal"
"2021-07-16","배추김치(7~9월)","11.25kcal","오렌지 주스(200㎖/팩)","96kcal","배추김치(7~9월)","11.25kcal","","","2981.16kcal"
"2021-07-16","우유(백색우유(200ML,연간))(02)","122kcal","","","대추방울토마토(생산기)(12)","11.05kcal","","","2981.16kcal"
