날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-10-03","감자조림(05)(06)","87.52kcal","배추김치(10~11월)","27.49kcal","오이된장무침(05)","41.33kcal","","","2827.09kcal"
"2021-10-03","배추김치(10~11월)","27.49kcal","아이스크림 콘,완제품(02)","270kcal","배추김치(10~11월)","27.49kcal","","","2827.09kcal"
"2021-10-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2827.09kcal"
"2021-10-04","밥","363kcal","햄야채덮밥(05)(06)(10)(12)","652.3kcal","현미밥","377.52kcal","","","2652.27kcal"
"2021-10-04","쇠고기미역국(05)(16)","30.7kcal","생선묵국(05)(06)","77.51kcal","두부고추장찌개(05)(06)(10)","170.97kcal","","","2652.27kcal"
"2021-10-04","햄감자채볶음(10)","111.54kcal","브로콜리돼지고기볶음(05)(06)(10)","333.76kcal","오징어볶음(05)(06)(17)","221.95kcal","","","2652.27kcal"
"2021-10-04","풋고추된장무침(05)","44.87kcal","맛김","0kcal","콩나물냉채(01)(05)","63.68kcal","","","2652.27kcal"
"2021-10-04","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","2652.27kcal"
"2021-10-04","우유(백색우유(200ML,연간))(02)","122kcal","","","썬업 파인애플200ml","","","","2652.27kcal"
"2021-10-05","밥","363kcal","잡곡밥","394.2kcal","밥","363kcal","","","3269.65kcal"
"2021-10-05","쇠고기무국(05)(16)","34.55kcal","부대찌개(05)(06)(10)","179.57kcal","삼계탕(15)","810.94kcal","","","3269.65kcal"
"2021-10-05","애호박나물(05)(09)(10)","122.97kcal","참돔탕수(06)(12)","378.5kcal","배추겉절이(09)","21.44kcal","","","3269.65kcal"
"2021-10-05","돼지고기김치볶음(06)(10)","118.95kcal","오이부추무침","12.09kcal","모듬야채(쌈장)(05)(06)","35.89kcal","","","3269.65kcal"
"2021-10-05","깍두기(임가공)(09)","28.75kcal","배추김치(10~11월)","27.49kcal","깍두기(임가공)(09)","28.75kcal","","","3269.65kcal"
"2021-10-05","우유(백색우유(200ML,연간))(02)","122kcal","사과(후지)","51.156kcal","워터젤리","176.4kcal","","","3269.65kcal"
"2021-10-06","밥","363kcal","찹쌀밥","380.95kcal","찰보리밥","378.8kcal","","","2939.80kcal"
"2021-10-06","북어채국(01)(05)","45.9kcal","짬뽕찌개(05)(06)(09)(10)(17)","126.98kcal","감자계란국(01)(05)","69.51kcal","","","2939.80kcal"
"2021-10-06","두부김치(05)(10)","243.12kcal","탕수육(완제품용)(05)(06)(10)(12)","453.63kcal","오삼불고기(05)(06)(10)(17)","515.14kcal","","","2939.80kcal"
"2021-10-06","감자매운조림(05)(06)","55.91kcal","부추겉절이(05)(06)","30.35kcal","모듬쌈(05)(06)","70.78kcal","","","2939.80kcal"
"2021-10-06","깍두기(임가공)(09)","28.75kcal","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","2939.80kcal"
"2021-10-06","우유(백색우유(200ML,연간))(02)","122kcal","배주스(240ml,캔)","","","","","","2939.80kcal"
"2021-10-07","밥","363kcal","치킨마요덮밥(01)(05)(06)(15)","957.42kcal","밥","363kcal","","","2661.35kcal"
"2021-10-07","쇠고기감자국(05)(16)","43.08kcal","맛김","0kcal","콩나물국(05)","21.09kcal","","","2661.35kcal"
"2021-10-07","멸치볶음(05)(06)","88.11kcal","오이무침(06)","30.54kcal","오리간장주물럭(05)(06)","235.01kcal","","","2661.35kcal"
"2021-10-07","순두부양념장(05)(06)","65.36kcal","고구마샐러드(01)","182.9kcal","양파간장절임(05)(06)","41.07kcal","","","2661.35kcal"
"2021-10-07","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","2661.35kcal"
"2021-10-07","우유(백색우유(200ML,연간))(02)","122kcal","홍시","66.3kcal","","","","","2661.35kcal"
"2021-10-08","밥","363kcal","잡채밥(05)(06)(16)","575.52kcal","마파두부덮밥(05)(06)","777.47kcal","","","3099.00kcal"
"2021-10-08","미역국(05)","7.57kcal","오징어배추해장국(05)(06)(17)","59.03kcal","팝콘치킨강정(01)(06)","548.41kcal","","","3099.00kcal"
"2021-10-08","생선묵고추장볶음(05)(06)","152.55kcal","떡볶이(05)(06)","266.93kcal","오징어젓무침(17)","53.47kcal","","","3099.00kcal"
"2021-10-08","계란찜(01)(09)","89.32kcal","깍두기(임가공)(09)","28.75kcal","배추김치(10~11월)","27.49kcal","","","3099.00kcal"
"2021-10-08","배추김치(10~11월)","27.49kcal","과수원 오렌지","","","","","","3099.00kcal"
"2021-10-08","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3099.00kcal"
"2021-10-09","핫도그빵(01)(06)(10)(12)","768.12kcal","밥","363kcal","돼지고기부추덮밥(05)(06)(10)","829.01kcal","","","2913.00kcal"
"2021-10-09","가공우유(초코)(02)","126kcal","버섯된장찌개(05)(06)(09)","65.36kcal","계란국(01)(05)","97.56kcal","","","2913.00kcal"
"2021-10-09","우유(백색우유(200ML,연간))(02)","122kcal","닭갈비(05)(06)(15)","243.45kcal","맛김","0kcal","","","2913.00kcal"
"2021-10-09","","","양배추/풋고추쌈(05)(06)","74.1kcal","코다리조림(05)(06)","92.62kcal","","","2913.00kcal"
"2021-10-09","","","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","2913.00kcal"
"2021-10-09","","","바나나","76.8kcal","","","","","2913.00kcal"
"2021-10-10","밥","363kcal","흑미밥","374.25kcal","밥","363kcal","","","2638.79kcal"
"2021-10-10","감자돈육짜글이(05)(06)(10)","164.22kcal","근대된장국(05)(06)","33.24kcal","쇠고기육개장(01)(05)(06)(16)","145.89kcal","","","2638.79kcal"
"2021-10-10","호박쇠고기볶음(05)(06)(16)","102.35kcal","표고버섯돼지고기볶음(05)(06)(10)","339.41kcal","오징어채볶음(06)(17)","98.64kcal","","","2638.79kcal"
"2021-10-10","콩나물무침(05)","29.72kcal","모듬야채(쌈장)(05)(06)","35.89kcal","닭간장소스찜(05)(06)(15)","195.45kcal","","","2638.79kcal"
"2021-10-10","배추김치(10~11월)","27.49kcal","깍두기(임가공)(09)","28.75kcal","배추김치(10~11월)","27.49kcal","","","2638.79kcal"
"2021-10-10","우유(백색우유(200ML,연간))(02)","122kcal","에너지바","188kcal","","","","","2638.79kcal"
"2021-10-11","밥","363kcal","밥","363kcal","간장계란밥(01)(05)(06)","607.08kcal","","","2807.26kcal"
"2021-10-11","쇠고기무국(05)(16)","34.55kcal","꼬꼬떡국(01)(15)","216.26kcal","비엔나소시지케찹볶음(10)(12)","260.15kcal","","","2807.26kcal"
"2021-10-11","비엔나소시지야채볶음(05)(06)(10)","231.88kcal","깻잎찜(05)(06)","32.52kcal","맛김","0kcal","","","2807.26kcal"
"2021-10-11","풋고추된장무침(05)","44.87kcal","돼지목살폭찹(10)(12)","298.02kcal","시금치무침(05)(06)","23.46kcal","","","2807.26kcal"
"2021-10-11","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","2807.26kcal"
"2021-10-11","우유(백색우유(200ML,연간))(02)","122kcal","","","복숭아주스(240ml,캔)","128kcal","","","2807.26kcal"
"2021-10-12","밥","363kcal","잡곡밥","394.2kcal","참치새싹비빔밥(05)(06)(16)","542.66kcal","","","2492.12kcal"
"2021-10-12","쇠고기미역국(05)(16)","30.7kcal","꽃게된장찌개(증)(05)","42.02kcal","배추들깨국(05)","37.53kcal","","","2492.12kcal"
"2021-10-12","햄감자채볶음(10)","111.54kcal","꽈리고추멸치볶음(05)(06)","95.19kcal","계란후라이(01)","125.54kcal","","","2492.12kcal"
"2021-10-12","무생채","30.48kcal","데리야끼갈릭치킨(05)(06)(15)","514.79kcal","배추김치(10~11월)","27.49kcal","","","2492.12kcal"
"2021-10-12","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","과수원 오렌지","","","","2492.12kcal"
"2021-10-12","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2492.12kcal"
"2021-10-13","밥","363kcal","찰보리밥","378.8kcal","닭순살카레밥(15)","593.85kcal","","","3482.10kcal"
"2021-10-13","어묵김칫국(05)(06)","62.18kcal","쇠고기청국장찌개(05)(16)","114.88kcal","돈가스(06)(10)","589.76kcal","","","3482.10kcal"
"2021-10-13","돈육굴소스양배추볶음(10)","275.91kcal","고추잡채(05)(06)(10)","333.69kcal","야채샐러드(01)(05)(06)(12)","90.78kcal","","","3482.10kcal"
"2021-10-13","감자매운조림(05)(06)","55.91kcal","고구마맛탕(05)(06)","388.7kcal","백김치","15.12kcal","","","3482.10kcal"
"2021-10-13","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","","","3482.10kcal"
"2021-10-13","우유(백색우유(200ML,연간))(02)","122kcal","배(신고)","42.5375kcal","","","","","3482.10kcal"
"2021-10-14","참치마요덮밥(01)(05)(06)","213.22kcal","흑미밥","374.25kcal","불고기버거(01)(06)(10)(12)","785.39kcal","","","3446.14kcal"
"2021-10-14","미역국(05)","7.57kcal","순두부해물찌개(01)(05)(09)(17)","129.44kcal","감자튀김(파마산)(12)","456.41kcal","","","3446.14kcal"
"2021-10-14","맛김","0kcal","궁중떡볶이(05)(06)(16)","334.21kcal","가공우유(딸기)(02)","116kcal","","","3446.14kcal"
"2021-10-14","스크램블에그(01)(12)","207.72kcal","만두튀김vs만두강정(01)(05)(06)(10)","554.95kcal","","","","","3446.14kcal"
"2021-10-14","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","","","3446.14kcal"
"2021-10-14","우유(백색우유(200ML,연간))(02)","122kcal","사인머스켓","90kcal","","","","","3446.14kcal"
"2021-10-15","밥","363kcal","찰보리밥","378.8kcal","중화식덮밥(05)(06)(10)","798.35kcal","","","3254.81kcal"
"2021-10-15","꼬리곰탕","277.94kcal","콩나물국(05)","21.09kcal","쇠고기탕국(05)(16)","50.04kcal","","","3254.81kcal"
"2021-10-15","멸치고추장볶음(05)(06)","58.1kcal","대왕오징어제육볶음(05)(06)(10)","328.75kcal","깐풍기(비율1.5)(05)(06)(15)","607.65kcal","","","3254.81kcal"
"2021-10-15","오징어젓무침(17)","53.47kcal","부추겉절이(05)(06)","30.35kcal","배추김치(10~11월)","27.49kcal","","","3254.81kcal"
"2021-10-15","배추김치(10~11월)","27.49kcal","배추김치(10~11월)","27.49kcal","","","","","3254.81kcal"
"2021-10-15","우유(백색우유(200ML,연간))(02)","122kcal","주스,사과(180ml/캔)","82.8kcal","","","","","3254.81kcal"
"2021-10-16","핫도그빵(01)(06)(10)(12)","768.12kcal","스파게티(06)(12)","791.11kcal","현미밥","377.52kcal","","","3012.01kcal"
"2021-10-16","우유(백색우유(200ML,연간))(02)","122kcal","브로콜리새우살볶음(09)","91.4kcal","쇠고기무국(05)(16)","34.55kcal","","","3012.01kcal"
"2021-10-16","","","단호박샐러드(01)","151.43kcal","치즈불닭(05)(06)(15)","267.25kcal","","","3012.01kcal"
"2021-10-16","","","배추김치(10~11월)","27.49kcal","고등어김치조림(07)","153.59kcal","","","3012.01kcal"
"2021-10-16","","","바나나","76.8kcal","깍두기(임가공)(09)","28.75kcal","","","3012.01kcal"
"2021-10-16","","","커피음료","","","","","","3012.01kcal"
"2021-10-16","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3012.01kcal"
"2021-10-17","밥","363kcal","떡만둣국(01)(05)(06)(10)(16)","592.39kcal","오징어덮밥(06)(17)","744.53kcal","","","2904.16kcal"
"2021-10-17","돼지고기김치찌개(05)(06)(10)","177.22kcal","비엔나소시지야채볶음(05)(06)(10)","231.88kcal","김치수제비국(05)(06)","86.08kcal","","","2904.16kcal"
"2021-10-17","햄감자채볶음(10)","111.54kcal","배추된장무침(05)","32.53kcal","김자반","43kcal","","","2904.16kcal"
"2021-10-17","생선묵조림(05)(06)","113.16kcal","깍두기(임가공)(09)","28.75kcal","연두부양념장(05)(06)","77.1kcal","","","2904.16kcal"
"2021-10-17","배추김치(10~11월)","27.49kcal","과일푸딩","126kcal","배추김치(10~11월)","27.49kcal","","","2904.16kcal"
"2021-10-17","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2904.16kcal"
"2021-10-18","밥","363kcal","잡곡밥","394.2kcal","불닭덮밥(01)(05)(06)(15)","666.26kcal","","","2783.54kcal"
"2021-10-18","호박고추장찌개(05)(06)(10)","97.27kcal","근대된장국(05)(06)","33.24kcal","감자계란국(01)(05)","69.51kcal","","","2783.54kcal"
"2021-09-19","돼지고기김치찌개(05)(06)(10)","186.95kcal","오징어배추해장국(05)(06)(17)","59.42kcal","콩나물국(05)","18.44kcal","","","2698.85kcal"
"2021-09-19","햄감자채볶음(10)","111.54kcal","돼지고기버섯볶음(05)(06)(10)","291.15kcal","맛김","0kcal","","","2698.85kcal"
"2021-09-19","무생채","31.11kcal","감자매운조림(05)(06)","55.74kcal","연두부양념장(05)(06)","77.1kcal","","","2698.85kcal"
"2021-09-19","배추김치(7~9월)","9.25kcal","열무김치","12.8kcal","배추김치(7~9월)","9.25kcal","","","2698.85kcal"
"2021-09-19","우유(백색우유(200ML,연간))(02)","122kcal","유산균 발효유(3사교)","84.5kcal","건빵(참깨맛)","249kcal","","","2698.85kcal"
"2021-09-20","밥","363kcal","잡곡밥","394.2kcal","간장계란밥(01)(05)(06)","605.35kcal","","","2700.90kcal"
"2021-09-20","호박고추장찌개(05)(06)(10)","97.05kcal","배추쇠고기국(05)(16)","37.65kcal","멸치볶음(05)(06)","88.11kcal","","","2700.90kcal"
"2021-09-20","쇠고기버섯볶음(05)(06)(16)","201.14kcal","돼지불고기(05)(06)(10)","407.35kcal","비엔나소시지케찹볶음(10)(12)","264.99kcal","","","2700.90kcal"
"2021-09-20","콩나물무침(05)","29.72kcal","오이부추무침","11.81kcal","배추김치(7~9월)","9.25kcal","","","2700.90kcal"
"2021-09-20","배추김치(7~9월)","9.25kcal","열무김치","12.8kcal","","","","","2700.90kcal"
"2021-09-20","우유(백색우유(200ML,연간))(02)","122kcal","사과(홍로)","47.232kcal","","","","","2700.90kcal"
"2021-09-21","밥","363kcal","잡곡밥","394.2kcal","밥","363kcal","","","3366.35kcal"
"2021-09-21","쇠고기미역국(05)(16)","30.54kcal","두부고추장찌개(05)(06)(10)","170.78kcal","북어채국(01)(05)","46.21kcal","","","3366.35kcal"
"2021-09-21","돼지고기김치볶음(06)(10)","121.45kcal","순살삼치구이(06)","157.5kcal","오삼불고기(05)(06)(10)(17)","519.58kcal","","","3366.35kcal"
"2021-09-21","오징어채볶음(06)(17)","98.64kcal","소양념갈비","744.26kcal","양배추/풋고추쌈(05)(06)","77.89kcal","","","3366.35kcal"
"2021-09-21","열무김치","12.8kcal","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","3366.35kcal"
"2021-09-21","우유(백색우유(200ML,연간))(02)","122kcal","","","과일푸딩","126kcal","","","3366.35kcal"
"2021-09-22","밥","363kcal","찹쌀밥","380.95kcal","밥","363kcal","","","2745.70kcal"
"2021-09-22","사골곰탕","95.95kcal","감자짜글이(05)(06)(10)","272.13kcal","팽이버섯계란국(01)(05)","52.92kcal","","","2745.70kcal"
"2021-09-22","비엔나소시지야채볶음(05)(06)(10)","231.88kcal","닭갈비(05)(06)(15)","254.95kcal","돼지고기양배추볶음(05)(06)(10)","297.02kcal","","","2745.70kcal"
"2021-09-22","감자조림(05)(06)","87.52kcal","모듬야채(쌈장)(05)(06)","66.59kcal","오이무침(06)","30.54kcal","","","2745.70kcal"
"2021-09-22","깍두기(완제품)(09)","15.2kcal","열무김치","12.8kcal","배추김치(7~9월)","9.25kcal","","","2745.70kcal"
"2021-09-22","우유(백색우유(200ML,연간))(02)","122kcal","","","비타민음료","90kcal","","","2745.70kcal"
"2021-09-23","햄야채덮밥(05)(06)(10)(12)","656.17kcal","흑미밥","374.25kcal","자장면(01)(05)(06)(10)","874.48kcal","","","3084.14kcal"
"2021-09-23","미역된장국(05)","26.16kcal","순두부국(05)(09)","33.06kcal","탕수육(완제품용)(05)(06)(10)(12)","456.04kcal","","","3084.14kcal"
"2021-09-23","맛김","0kcal","오리훈제야채볶음(01)(05)(06)","242.43kcal","단무지무침","23.9kcal","","","3084.14kcal"
"2021-09-23","우엉쇠고기조림(05)(06)(16)","139.43kcal","양파간장절임(05)(06)","44.99kcal","배추김치(7~9월)","9.25kcal","","","3084.14kcal"
"2021-09-23","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","","","3084.14kcal"
"2021-09-23","우유(백색우유(200ML,연간))(02)","122kcal","거봉포도","63.48kcal","","","","","3084.14kcal"
"2021-09-24","밥","363kcal","새우볶음밥(05)(06)(09)","581.89kcal","잡채밥(05)(06)(16)","568.47kcal","","","3026.66kcal"
"2021-09-24","부대찌개(05)(06)(10)","180.69kcal","스크램블에그(01)(12)","142.09kcal","대구탕(05)(06)","83.26kcal","","","3026.66kcal"
"2021-09-24","꽈리고추멸치볶음(05)(06)","95.24kcal","케이준샐러드(01)(06)(12)(15)","597.58kcal","애호박나물(05)(09)(10)","127.97kcal","","","3026.66kcal"
"2021-09-24","계란찜(01)(09)","88.45kcal","배추김치(7~9월)","9.25kcal","갓김치","11.52kcal","","","3026.66kcal"
"2021-09-24","배추김치(7~9월)","9.25kcal","사과 주스(200㎖/팩)","46kcal","맛밤","","","","3026.66kcal"
"2021-09-24","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3026.66kcal"
"2021-09-25","불고기버거(01)(06)(10)(12)","765.04kcal","카레밥(10)","502.71kcal","밥","363kcal","","","3328.09kcal"
"2021-09-25","감자튀김(파마산)(12)","401.16kcal","햄버그스테이크","55.25kcal","두부고추장찌개(05)(06)(10)","170.78kcal","","","3328.09kcal"
"2021-09-25","계란후라이(01)","125.74kcal","야채샐러드(01)(05)(06)(12)","98.37kcal","제육볶음(05)(06)(10)","359.22kcal","","","3328.09kcal"
"2021-09-25","가공우유(초코)(02)","126kcal","배추김치(7~9월)","9.25kcal","풋고추된장무침(05)","44.87kcal","","","3328.09kcal"
"2021-09-25","우유(백색우유(200ML,연간))(02)","122kcal","콜라","117.5kcal","깍두기(완제품)(09)","15.2kcal","","","3328.09kcal"
"2021-09-25","","","자두(추희)","52kcal","","","","","3328.09kcal"
"2021-09-26","밥","363kcal","현미밥","377.52kcal","밥","363kcal","","","2850.13kcal"
"2021-09-26","돼지고기김치찌개(05)(06)(10)","186.95kcal","오징어배추해장국(05)(06)(17)","59.42kcal","꽃게된장찌개(증)(05)","42.23kcal","","","2850.13kcal"
"2021-09-26","햄감자채볶음(10)","111.54kcal","우엉돼지불고기(05)(06)(10)","374.46kcal","생선묵볶음(05)(06)","130.14kcal","","","2850.13kcal"
"2021-09-26","콩나물매운무침(05)","39.6kcal","양배추/풋고추쌈(05)(06)","77.89kcal","두부조림(05)(06)","157.08kcal","","","2850.13kcal"
"2021-09-26","열무김치","12.8kcal","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","","","2850.13kcal"
"2021-09-26","우유(백색우유(200ML,연간))(02)","122kcal","초콜릿(3사교)","286kcal","복숭아주스(240ml,캔)","128kcal","","","2850.13kcal"
"2021-09-27","떡만둣국(01)(05)(06)(10)(16)","473.54kcal","잡곡밥","394.2kcal","비빔밥(05)(06)(16)","554.62kcal","","","2889.34kcal"
"2021-09-27","오징어젓무침(17)","48.2kcal","쇠고기감자국(05)(16)","43.08kcal","배추쇠고기국(05)(16)","37.65kcal","","","2889.34kcal"
"2021-09-27","순두부양념장(05)(06)","60.15kcal","깐풍기(비율1.5)(05)(06)(15)","551.66kcal","계란후라이(01)","125.74kcal","","","2889.34kcal"
"2021-09-27","배추김치(7~9월)","9.25kcal","오이무침(06)","30.54kcal","열무김치","12.8kcal","","","2889.34kcal"
"2021-09-27","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","9.25kcal","삼양라면매운맛,120g,봉지라면(다수공급자,영내자증식,삼양식품)","416.66kcal","","","2889.34kcal"
"2021-09-27","","","썬업 파인애플200ml","","","","","","2889.34kcal"
"2021-09-28","밥","363kcal","쫄면(01)(05)(06)","792.88kcal","마파두부덮밥(05)(06)","757.17kcal","","","3283.67kcal"
"2021-09-28","사골곰탕","95.95kcal","간장 돼지불고기(05)(06)(10)","341.69kcal","생선묵국(05)(06)","77.93kcal","","","3283.67kcal"
"2021-09-28","두부김치(05)(10)","243.87kcal","무생채","31.11kcal","오징어튀김(01)(06)","262.45kcal","","","3283.67kcal"
"2021-09-28","감자조림(05)(06)","87.52kcal","열무김치","12.8kcal","배추김치(7~9월)","9.25kcal","","","3283.67kcal"
"2021-09-28","배추김치(7~9월)","9.25kcal","바나나","76.8kcal","귤주스(175ml,캔)","","","","3283.67kcal"
"2021-09-28","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3283.67kcal"
"2021-09-29","밥","363kcal","잡채볶음밥","777.35kcal","찰보리밥","378.8kcal","","","3347.20kcal"
"2021-09-29","꼬리곰탕","276.49kcal","감자계란국(01)(05)","63.06kcal","쇠고기육개장(01)(05)(06)(16)","142.02kcal","","","3347.20kcal"
"2021-09-29","햄감자채볶음(10)","111.54kcal","김자반","43kcal","돈가스(06)(10)","589.76kcal","","","3347.20kcal"
"2021-09-29","풋고추된장무침(05)","44.87kcal","닭간장소스찜(05)(06)(15)","194.94kcal","야채샐러드(01)(05)(06)(12)","98.37kcal","","","3347.20kcal"
"2021-09-29","배추김치(7~9월)","9.25kcal","갓김치","11.52kcal","깍두기(완제품)(09)","15.2kcal","","","3347.20kcal"
"2021-09-29","우유(백색우유(200ML,연간))(02)","122kcal","사과(홍로)","47.232kcal","이온음료","58.8kcal","","","3347.20kcal"
"2021-09-30","찹쌀밥","380.95kcal","자장밥(10)","456.46kcal","잡곡밥","394.2kcal","","","3406.77kcal"
"2021-09-30","쇠고기미역국(05)(16)","30.54kcal","짬뽕찌개(05)(06)(09)(17)","92.76kcal","버섯된장찌개(05)(06)(09)","65.68kcal","","","3406.77kcal"
"2021-09-30","멸치볶음(05)(06)","88.11kcal","만두튀김vs만두강정(01)(05)(06)(10)","552.02kcal","삼겹살구이(10)","851.81kcal","","","3406.77kcal"
"2021-09-30","돼지고기감자조림(05)(06)(10)","268.04kcal","맛김","0kcal","모듬쌈(05)(06)","72.9kcal","","","3406.77kcal"
"2021-09-30","배추김치(7~9월)","9.25kcal","배추김치(7~9월)","9.25kcal","열무김치","12.8kcal","","","3406.77kcal"
"2021-09-30","우유(백색우유(200ML,연간))(02)","122kcal","","","메론맛우유","","","","3406.77kcal"
"2021-10-01","밥","363kcal","햄김치덮밥(05)(06)(10)(12)","529.16kcal","찹쌀밥","380.95kcal","","","2930.33kcal"
"2021-10-01","돼지고기김치찌개(05)(06)(10)","177.22kcal","맛김","0kcal","버섯된장찌개(05)(06)(09)","65.36kcal","","","2930.33kcal"
"2021-10-01","비엔나소시지야채볶음(05)(06)(10)","231.88kcal","계란후라이(완제품)","88.2kcal","쇠고기불고기(05)(06)(16)","340.46kcal","","","2930.33kcal"
"2021-10-01","콩나물매운무침(05)","39.6kcal","양파간장절임(05)(06)","41.07kcal","모듬야채(쌈장)(05)(06)","35.89kcal","","","2930.33kcal"
"2021-10-01","배추김치(10~11월)","27.49kcal","깍두기(임가공)(09)","28.75kcal","배추김치(10~11월)","27.49kcal","","","2930.33kcal"
"2021-10-01","우유(백색우유(200ML,연간))(02)","122kcal","메론맛우유","","김치왕뚜껑,110g,용기라면(다수공급자계약,영내자증식,팔도)","431.81kcal","","","2930.33kcal"
"2021-10-02","햄치즈버거(01)(02)(06)(10)(12)","771.43kcal","현미밥","377.52kcal","불닭덮밥(01)(05)(06)(15)","666.26kcal","","","2859.70kcal"
"2021-10-02","우유(백색우유(200ML,연간))(02)","122kcal","배추들깨국(05)","37.53kcal","콩나물김치국(05)","31.02kcal","","","2859.70kcal"
"2021-10-02","","","돼지고기고추장볶음(05)(06)(10)","415.68kcal","생선묵볶음(05)(06)","130.14kcal","","","2859.70kcal"
"2021-10-02","","","양배추/풋고추쌈(05)(06)","74.1kcal","깍두기(임가공)(09)","28.75kcal","","","2859.70kcal"
"2021-10-02","","","배추김치(10~11월)","27.49kcal","","","","","2859.70kcal"
"2021-10-02","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2859.70kcal"
"2021-10-02","","","컵과일(사과, 거봉)","55.78kcal","","","","","2859.70kcal"
"2021-10-03","밥","363kcal","낙지덮밥(05)(06)","564.31kcal","밥","363kcal","","","2827.09kcal"
"2021-10-03","감자돈육짜글이(05)(06)(10)","164.22kcal","계란찜(01)(09)","89.32kcal","순두부찌개(01)(05)(06)(10)","180.09kcal","","","2827.09kcal"
"2021-10-03","쇠고기버섯볶음(05)(06)(16)","176.03kcal","콩나물무침(05)","29.72kcal","돼지고기버섯볶음(05)(06)(10)","294.08kcal","","","2827.09kcal"
"2021-09-04","우유(백색우유(200ML,연간))(02)","122kcal","돼지고기고추장볶음(05)(06)(10)","415.68kcal","햄감자채볶음(10)","111.54kcal","","","2862.07kcal"
"2021-09-04","","","양파간장절임(05)(06)","44.99kcal","맛김","0kcal","","","2862.07kcal"
"2021-09-04","","","열무김치","12.8kcal","백김치","15.12kcal","","","2862.07kcal"
"2021-09-04","","","사이다","97.5kcal","멜론(여름)","72kcal","","","2862.07kcal"
"2021-09-05","밥","363kcal","낙지덮밥(05)(06)","551.75kcal","밥","363kcal","","","2576.64kcal"
"2021-09-05","미역된장국(05)","26.16kcal","계란후라이(01)","125.74kcal","순두부찌개(01)(05)(06)(10)","169.1kcal","","","2576.64kcal"
"2021-09-05","두부김치(05)(10)","243.87kcal","콩나물무침(05)","29.72kcal","표고버섯돼지고기볶음(05)(06)(10)","339.41kcal","","","2576.64kcal"
"2021-09-05","감자조림(05)(06)","87.52kcal","배추김치(7~9월)","9.25kcal","풋고추된장무침(05)","44.87kcal","","","2576.64kcal"
"2021-09-05","깍두기(완제품)(09)","15.2kcal","짜먹는요구르트(02)","76.8kcal","배추김치(7~9월)","9.25kcal","","","2576.64kcal"
"2021-09-05","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2576.64kcal"
"2021-09-06","밥","363kcal","닭순살카레밥(15)","593.85kcal","현미밥","377.52kcal","","","2893.64kcal"
"2021-09-06","쇠고기미역국(05)(16)","30.54kcal","야채튀김(05)(06)(12)","304.59kcal","소시지찌개(05)(06)(10)","179.55kcal","","","2893.64kcal"
"2021-09-06","비엔나소시지야채볶음(05)(06)(10)","231.88kcal","맛김","0kcal","오징어볶음(05)(06)(17)","214.78kcal","","","2893.64kcal"
"2021-09-06","계란찜(01)(09)","88.45kcal","감자샐러드(01)","174.28kcal","콩나물냉채(01)(05)","51.58kcal","","","2893.64kcal"
"2021-09-06","배추김치(7~9월)","9.25kcal","백김치","15.12kcal","배추김치(7~9월)","9.25kcal","","","2893.64kcal"
"2021-09-06","우유(백색우유(200ML,연간))(02)","122kcal","복숭아주스(240ml,캔)","128kcal","","","","","2893.64kcal"
"2021-09-07","밥","363kcal","데리야끼장어덮밥(05)(06)","431.29kcal","잡곡밥","394.2kcal","","","3043.83kcal"
"2021-09-07","감자짜글이(05)(06)(10)","272.13kcal","닭고기감자조림(05)(06)(15)","175.62kcal","꼬꼬떡국(01)(15)","207.3kcal","","","3043.83kcal"
"2021-09-07","돼지고기김치볶음(06)(10)","121.45kcal","부추겉절이(05)(06)","29.26kcal","돈가스(06)(10)","589.76kcal","","","3043.83kcal"
"2021-09-07","오징어젓무침(17)","48.2kcal","열무김치","12.8kcal","야채샐러드(01)(05)(06)(12)","98.37kcal","","","3043.83kcal"
