날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-09-14","열무김치","12.8kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","3092.15kcal"
"2021-09-14","","","아이스샌드","252kcal","","","","","3092.15kcal"
"2021-09-14","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3092.15kcal"
"2021-09-15","밥","363kcal","검은콩밥","375.33kcal","오징어제육덮밥(05)(06)(10)(17)","752.9kcal","","","3158.70kcal"
"2021-09-15","쇠고기무국(05)(16)","35.58kcal","광어매운탕(06)","110.8kcal","감자튀김(12)","416.95kcal","","","3158.70kcal"
"2021-09-15","맛김","0kcal","연근소불고기(05)(06)(16)","270.2kcal","우유계란찜(01)","109.5kcal","","","3158.70kcal"
"2021-09-15","소시지콩나물찜(05)(06)(10)","279.82kcal","상추샐러드(05)(06)","41.77kcal","배추김치(7~9월)","8.45kcal","","","3158.70kcal"
"2021-09-15","두부조림(05)(06)","107.5kcal","배추김치(7~9월)","8.45kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","3158.70kcal"
"2021-09-15","배추김치(7~9월)","8.45kcal","","","망고 주스(180㎖/캔)","26kcal","","","3158.70kcal"
"2021-09-15","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3158.70kcal"
"2021-09-16","밥","363kcal","자장면(05)(06)(10)","966.55kcal","밀쌀밥","356.48kcal","","","3327.52kcal"
"2021-09-16","돼지고기김치찌개(06)(10)","78.6kcal","탕수육(완제품용)(05)(06)(10)(12)","524.61kcal","비엔나소시지찌개(05)(06)(10)","150.26kcal","","","3327.52kcal"
"2021-09-16","새송이쇠고기볶음(05)(06)(16)","110.25kcal","삶은계란(01)","70.28kcal","방어순살튀김(05)(06)","334.44kcal","","","3327.52kcal"
"2021-09-16","멸치볶음","83.46kcal","단무지무침","6.3kcal","오이풋고추된장무침(05)(06)","28.24kcal","","","3327.52kcal"
"2021-09-16","김자반","43kcal","배추김치(7~9월)","8.45kcal","열무김치","12.8kcal","","","3327.52kcal"
"2021-09-16","열무김치","12.8kcal","","","유산균 발효 음료(02)","56kcal","","","3327.52kcal"
"2021-09-16","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3327.52kcal"
"2021-09-17","밥","363kcal","찹쌀밥","371.82kcal","밥","363kcal","","","3271.03kcal"
"2021-09-17","감자짜글이(05)(06)(10)","210.66kcal","배추쇠고기국(05)(06)(16)","52.97kcal","매운어묵탕(유부주머니어묵탕)(05)(06)","102.57kcal","","","3271.03kcal"
"2021-09-17","햄김치볶음(10)","121.01kcal","파불고기(05)(06)(10)","308.3kcal","로제떡볶이(05)(06)","401.42kcal","","","3271.03kcal"
"2021-09-17","호박잎/양념장(05)(06)","41.72kcal","모듬쌈(05)(06)","56.51kcal","만두튀김vs만두강정(01)(05)(06)(10)","623.63kcal","","","3271.03kcal"
"2021-09-17","깍두기(완제품)(09)","15.2kcal","연두부샐러드(05)(06)","90.5kcal","깍두기(완제품)(09)","15.2kcal","","","3271.03kcal"
"2021-09-17","","","갓김치","11.52kcal","주스,자연은납작복숭아,340mL","","","","3271.03kcal"
"2021-09-17","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3271.03kcal"
"2021-09-18","양파커리핫도그(01)(06)(10)","745.5kcal","","","현미밥","370.26kcal","","","2227.56kcal"
"2021-09-18","계란후라이(01)","125.4kcal","","","순두부해물찌개(01)(05)(06)(17)(18)","128.76kcal","","","2227.56kcal"
"2021-09-18","가공우유(딸기)(02)","116kcal","","","돼지고기청경채볶음(05)(06)(10)","278.22kcal","","","2227.56kcal"
"2021-09-18","고구마샐러드(01)","213.34kcal","","","무생채","29.63kcal","","","2227.56kcal"
"2021-09-18","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(7~9월)","8.45kcal","","","2227.56kcal"
"2021-09-18","","","","","사인머스켓","90kcal","","","2227.56kcal"
"2021-09-19","밥","363kcal","흑미밥","372.86kcal","김치볶음밥(베이컨김치볶음밥)(05)(06)(10)","471.13kcal","","","2531.26kcal"
"2021-09-19","꼬리곰탕","558.52kcal","닭고기육개장(05)(15)","164.46kcal","두부계란국(01)(05)","67.86kcal","","","2531.26kcal"
"2021-09-19","연근매운조림(땅콩조림)(05)(06)","33.39kcal","쇠고기감자조림(05)(06)(16)","83.54kcal","오리훈제야채볶음(01)","135.77kcal","","","2531.26kcal"
"2021-09-19","오징어젓무침(17)","32.89kcal","콩나물무침(05)","26.99kcal","깍두기(완제품)(09)","15.2kcal","","","2531.26kcal"
"2021-09-19","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.45kcal","주스,카프리썬 사과(200ml,파우치)","60kcal","","","2531.26kcal"
"2021-09-19","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2531.26kcal"
"2021-09-20","밥","363kcal","검은콩밥","375.33kcal","마파두부덮밥(05)(06)","591.29kcal","","","2572.25kcal"
"2021-09-20","쇠고기미역국(05)(16)","29.77kcal","황태국(01)(05)","33.99kcal","소시지찌개(06)(10)","163.77kcal","","","2572.25kcal"
"2021-09-20","꽈리고추멸치볶음(05)(06)","117.01kcal","닭갈비(05)(06)(15)","255.75kcal","계란장조림(01)(05)(06)","93.75kcal","","","2572.25kcal"
"2021-09-20","돼지고기김치볶음(10)","167.56kcal","새송이쇠고기볶음(05)(06)(16)","110.25kcal","배추김치(7~9월)","8.45kcal","","","2572.25kcal"
"2021-09-20","갓김치","11.52kcal","오이양파장아찌(05)(06)","38.36kcal","식혜","82kcal","","","2572.25kcal"
"2021-09-20","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.45kcal","","","","","2572.25kcal"
"2021-09-21","떡만둣국(01)(05)(06)(10)","548.86kcal","밀쌀밥","356.48kcal","돼지고기덮밥(05)(06)(10)","732.23kcal","","","2712.65kcal"
"2021-09-21","오징어채무침(06)(17)","88.6kcal","호박된장찌개(05)(06)","64.84kcal","팽이버섯두부국(05)(06)","40.6kcal","","","2712.65kcal"
"2021-09-21","무생채","29.63kcal","감자채볶음","96.56kcal","두부양념장(05)(06)","72.22kcal","","","2712.65kcal"
"2021-09-21","배추김치(7~9월)","8.45kcal","한우갈비찜(05)(06)(16)","445.02kcal","배추김치(7~9월)","8.45kcal","","","2712.65kcal"
"2021-09-21","우유(백색우유(200ML,연간))(02)","122kcal","양파고추장아찌(05)(06)","38.3kcal","거봉포도","47.61kcal","","","2712.65kcal"
"2021-09-21","","","열무김치","12.8kcal","","","","","2712.65kcal"
"2021-09-22","밥","363kcal","찰보리밥","364.28kcal","잡채볶음밥","755.25kcal","","","2972.58kcal"
"2021-09-22","순두부찌개(01)(05)(06)(10)","140.1kcal","김계란국(01)","83.19kcal","감자짜글이(05)(06)(10)","210.66kcal","","","2972.58kcal"
"2021-09-22","돼지고기고추장볶음(05)(06)(10)","313.85kcal","닭간장소스찜(05)(06)(15)","249.46kcal","단호박샐러드(01)","103.69kcal","","","2972.58kcal"
"2021-09-22","맛김","0kcal","미나리문어초무침(06)","84.47kcal","배추김치(7~9월)","8.45kcal","","","2972.58kcal"
"2021-09-22","오이부추무침(05)(06)","35.28kcal","배추김치(7~9월)","8.45kcal","우유(백색우유(200ML,연간))(02)","122kcal","","","2972.58kcal"
"2021-09-22","배추김치(7~9월)","8.45kcal","","","커피음료","","","","2972.58kcal"
"2021-09-22","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2972.58kcal"
"2021-09-23","밥","363kcal","찹쌀밥","371.82kcal","볶음밥(파인애플볶음밥)","471.91kcal","","","2655.27kcal"
"2021-09-23","돼지고기김치찌개(06)(10)","78.6kcal","쇠고기무국(05)(16)","35.58kcal","짬뽕찌개(06)(17)(18)","102.72kcal","","","2655.27kcal"
"2021-09-23","쇠고기버섯볶음(05)(06)(16)","73.72kcal","오징어볶음(05)(06)(17)","170.16kcal","만두튀김vs만두강정(01)(05)(06)(10)","623.63kcal","","","2655.27kcal"
"2021-09-23","콩나물매운무침(05)","30.76kcal","두부조림(05)(06)","107.5kcal","단무지무침","6.3kcal","","","2655.27kcal"
"2021-09-23","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.45kcal","백김치","15.12kcal","","","2655.27kcal"
"2021-09-23","우유(백색우유(200ML,연간))(02)","122kcal","","","이온음료","58.8kcal","","","2655.27kcal"
"2021-09-24","밥","363kcal","흑미밥","372.86kcal","밥","363kcal","","","2858.70kcal"
"2021-09-24","버섯된장찌개(05)(06)","59.75kcal","쇠고기호박찌개(06)(16)","74.03kcal","생선묵국(05)(06)","94.75kcal","","","2858.70kcal"
"2021-09-24","돼지고기콩나물볶음(05)(06)(10)","255.41kcal","닭매운찜(05)(06)(15)","266.49kcal","떡볶이(05)(06)","292.24kcal","","","2858.70kcal"
"2021-09-24","맛김","0kcal","황태채무침","89.69kcal","고구마튀김(06)","402.16kcal","","","2858.70kcal"
"2021-09-24","감자조림(05)(06)","77.97kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","2858.70kcal"
"2021-09-24","배추김치(7~9월)","8.45kcal","우유(백색우유(200ML,연간))(02)","122kcal","주스,자연은샤인머스캣,340mL","","","","2858.70kcal"
"2021-09-25","햄치즈버거(01)(02)(06)(10)(12)","750.09kcal","","","현미밥","370.26kcal","","","2359.42kcal"
"2021-09-25","햄버거스테이크","0kcal","","","두부고추장찌개(05)(06)(16)","84.7kcal","","","2359.42kcal"
"2021-09-25","과일샐러드(01)(12)","80.72kcal","","","한우불고기(05)(06)(16)","265.78kcal","","","2359.42kcal"
"2021-09-25","탄산음료","117.5kcal","","","부추겉절이(05)(06)","38.66kcal","","","2359.42kcal"
"2021-09-25","우유(백색우유(200ML,연간))(02)","122kcal","","","양배추쌈(05)(06)","55.91kcal","","","2359.42kcal"
"2021-09-25","","","","","열무김치","12.8kcal","","","2359.42kcal"
"2021-09-25","","","","","라면(즉석 컵)(06)","365kcal","","","2359.42kcal"
"2021-09-25","","","","","농후 발효유(02)","96kcal","","","2359.42kcal"
"2021-09-26","밥","363kcal","밥","363kcal","찰보리밥","364.28kcal","","","2324.80kcal"
"2021-09-26","황태국(01)(05)","33.99kcal","쇠고기육개장(01)(05)(06)(16)","121.35kcal","연포탕(05)","50.11kcal","","","2324.80kcal"
"2021-09-26","감자채볶음","96.56kcal","순두부계란찜(01)(05)(09)","77.85kcal","닭볶음탕(05)(06)(15)","261.99kcal","","","2324.80kcal"
"2021-09-26","돼지고기김치볶음(10)","167.56kcal","오징어젓무침(17)","32.89kcal","도라지오이무침(06)","57.37kcal","","","2324.80kcal"
"2021-09-26","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.45kcal","열무김치","12.8kcal","","","2324.80kcal"
"2021-09-26","우유(백색우유(200ML,연간))(02)","122kcal","","","워터젤리","176.4kcal","","","2324.80kcal"
"2021-09-27","밥","363kcal","밀쌀밥","356.48kcal","김치볶음밥(베이컨김치볶음밥)(05)(06)(10)","471.13kcal","","","3261.97kcal"
"2021-09-27","쇠고기미역국(05)(16)","29.77kcal","호박된장찌개(05)(06)","64.84kcal","계란국(01)(05)","97.69kcal","","","3261.97kcal"
"2021-09-27","돼지고기두부조림(05)(06)","280kcal","쇠고기갈비찜","730kcal","고구마맛탕","556.25kcal","","","3261.97kcal"
"2021-09-27","오징어실채무침(06)(17)","85.77kcal","콩나물무침(05)","26.99kcal","열무김치","12.8kcal","","","3261.97kcal"
"2021-01-31","소시지찌개(06)(10)","162.21kcal","돼지고기김치찌개(06)(10)","103.16kcal","콩나물무채국(05)","27.34kcal","","","2801.92kcal"
"2021-01-31","멸치볶음","89.25kcal","햄게맛살볶음(05)(06)(10)","120.41kcal","우엉간장떡볶이(05)(06)","263.36kcal","","","2801.92kcal"
"2021-01-31","두부조림(05)(06)","113.45kcal","브로콜리계란찜(01)","113.37kcal","닭고기감자조림(05)(06)(15)","182.75kcal","","","2801.92kcal"
"2021-01-31","김장김치(12~2월)","26.13kcal","파김치","21.24kcal","김장김치(12~2월)","26.13kcal","","","2801.92kcal"
"2021-01-31","우유(백색우유(200ML,연간))(02)","122kcal","","","즉석쌀국수(사골맛)","325kcal","","","2801.92kcal"
"2021-09-01","밥","363kcal","현미밥","370.26kcal","짬뽕덮밥(짬뽕면)(01)(10)(17)","590.17kcal","","","3220.11kcal"
"2021-09-01","순두부찌개(01)(05)(06)(10)","140.1kcal","쇠고기호박찌개(06)(16)","74.03kcal","감자튀김(12)","416.95kcal","","","3220.11kcal"
"2021-09-01","돼지고기김치찜(05)(06)(10)","211.84kcal","오징어볶음(05)(06)(17)","170.16kcal","계란찜(01)","79.51kcal","","","3220.11kcal"
"2021-09-01","오이풋고추된장무침(05)(06)","28.24kcal","생선가스(01)(06)","577.85kcal","단무지무침","6.3kcal","","","3220.11kcal"
"2021-09-01","열무김치","12.8kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","3220.11kcal"
"2021-09-01","우유(백색우유(200ML,연간))(02)","122kcal","","","매일두유 초콜릿 190ml","","","","3220.11kcal"
"2021-09-01","","","","","배 주스(238㎖/캔)","40kcal","","","3220.11kcal"
"2021-09-02","밥","363kcal","찹쌀밥","371.82kcal","새우버거(01)(06)(09)(12)","1006.32kcal","","","2910.91kcal"
"2021-09-02","돼지고기고추장찌개(05)(06)(10)","177.65kcal","버섯된장찌개(05)(06)","59.75kcal","가공우유(바나나)(02)","167kcal","","","2910.91kcal"
"2021-09-02","생선묵볶음(05)(06)(10)","142.46kcal","닭갈비(05)(06)(15)","255.75kcal","비타민음료","90kcal","","","2910.91kcal"
"2021-09-02","맛김","0kcal","콩나물매운무침(05)","30.76kcal","","","","","2910.91kcal"
"2021-09-02","두부조림(05)(06)","107.5kcal","배추김치(7~9월)","8.45kcal","","","","","2910.91kcal"
"2021-09-02","배추김치(7~9월)","8.45kcal","","","","","","","2910.91kcal"
"2021-09-02","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2910.91kcal"
"2021-09-03","밥","363kcal","찰보리밥","364.28kcal","김치볶음밥(베이컨김치볶음밥)(05)(06)(10)","471.13kcal","","","3045.43kcal"
"2021-09-03","황태국(01)(05)","33.99kcal","근대쇠고기된장국(05)(06)(16)","50.01kcal","계란국(01)(05)","97.69kcal","","","3045.43kcal"
"2021-09-03","돼지고기고추장볶음(05)(06)(10)","313.85kcal","닭강정(01)(06)(15)","649.73kcal","궁중떡볶이(05)(06)(10)(16)","350.75kcal","","","3045.43kcal"
"2021-09-03","호박잎/양념장(05)(06)","41.72kcal","맛김","0kcal","열무김치","12.8kcal","","","3045.43kcal"
"2021-09-03","배추김치(7~9월)","8.45kcal","오이부추무침(05)(06)","35.28kcal","","","","","3045.43kcal"
"2021-09-03","","","배추김치(7~9월)","8.45kcal","","","","","3045.43kcal"
"2021-09-03","","","주스,망고코넛(340ml/캔)","122.3kcal","","","","","3045.43kcal"
"2021-09-03","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3045.43kcal"
"2021-09-04","불고기버거(불고기베이컨버거)(01)(06)(10)(12)","798.09kcal","","","밀쌀밥","356.48kcal","","","2193.69kcal"
"2021-09-04","햄소시지구이(10)","184.88kcal","","","짬뽕찌개(06)(17)(18)","102.72kcal","","","2193.69kcal"
"2021-09-04","단호박샐러드(01)","103.69kcal","","","돼지고기콩나물볶음(05)(06)(10)","255.41kcal","","","2193.69kcal"
"2021-09-04","탄산음료","117.5kcal","","","맛김","0kcal","","","2193.69kcal"
"2021-09-04","우유(백색우유(200ML,연간))(02)","122kcal","","","오징어채무침(06)(17)","88.6kcal","","","2193.69kcal"
"2021-09-04","","","","","백김치","15.12kcal","","","2193.69kcal"
"2021-09-04","","","","","사과(홍로)","49.2kcal","","","2193.69kcal"
"2021-09-05","밥","363kcal","흑미밥","372.86kcal","밥","363kcal","","","2575.83kcal"
"2021-09-05","소시지찌개(06)(10)","163.77kcal","쇠고기무국(05)(16)","35.58kcal","두부계란국(01)(05)","67.86kcal","","","2575.83kcal"
"2021-09-05","새송이쇠고기볶음(05)(06)(16)","110.25kcal","닭매운찜(05)(06)(15)","266.49kcal","버섯잡채(05)(06)","189.62kcal","","","2575.83kcal"
"2021-09-05","고추장감자조림(05)(06)","112.76kcal","미나리오징어무침(06)(17)","80.19kcal","돼지고기김치찜(05)(06)(10)","211.84kcal","","","2575.83kcal"
"2021-09-05","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","깍두기(완제품)(09)","15.2kcal","","","2575.83kcal"
"2021-09-05","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,청포도(190ml/팩)","84.51kcal","","","2575.83kcal"
"2021-09-06","밥","363kcal","현미밥","370.26kcal","밥","363kcal","","","2799.50kcal"
"2021-09-06","쇠고기미역국(05)(16)","29.77kcal","두부고추장찌개(05)(06)(16)","84.7kcal","연포탕(05)","50.11kcal","","","2799.50kcal"
"2021-09-06","오리훈제야채볶음(01)","135.77kcal","돼지불고기(05)(06)(10)","368.13kcal","프리타타(01)(10)(12)","179kcal","","","2799.50kcal"
"2021-09-06","생선묵고추장볶음(05)(06)","125.85kcal","야채튀김(06)(12)","453.04kcal","닭고기감자조림(05)(06)(15)","129.52kcal","","","2799.50kcal"
"2021-09-06","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","2799.50kcal"
"2021-09-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2799.50kcal"
"2021-09-07","밥","363kcal","찹쌀밥","371.82kcal","밥","363kcal","","","2611.57kcal"
"2021-09-07","쇠고기콩나물국(05)(09)(16)","87.66kcal","꼬꼬떡국(01)(05)(15)","286.68kcal","명태매운탕(05)(06)","86.97kcal","","","2611.57kcal"
"2021-09-07","맛살피망볶음(05)(06)(12)","125.65kcal","더덕강정(01)(06)(12)","371.25kcal","비엔나소시지케찹볶음(06)(10)(12)","286.55kcal","","","2611.57kcal"
"2021-09-07","맛김","0kcal","오징어젓무침(17)","32.89kcal","콩나물무침(05)","26.99kcal","","","2611.57kcal"
"2021-09-07","순두부양념장(05)(06)","55.01kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","2611.57kcal"
"2021-09-07","깍두기(완제품)(09)","15.2kcal","우유(백색우유(200ML,연간))(02)","122kcal","생수(500ML,후식)","0kcal","","","2611.57kcal"
"2021-09-08","밥","363kcal","잡채밥(고추잡채꽃빵)(05)(06)(10)","645.07kcal","찹쌀밥","371.82kcal","","","2974.69kcal"
"2021-09-08","돼지고기김치찌개(06)(10)","78.6kcal","순두부찌개(01)(05)(06)(10)","140.1kcal","돈가스정식(06)(10)","627kcal","","","2974.69kcal"
"2021-09-08","쇠고기버섯볶음(05)(06)(16)","73.72kcal","감자조림(05)(06)","77.97kcal","멕시칸샐러드(01)(10)","182.8kcal","","","2974.69kcal"
"2021-09-08","호박잎/양념장(05)(06)","41.72kcal","열무김치","12.8kcal","모듬피클","14.84kcal","","","2974.69kcal"
"2021-09-08","열무김치","12.8kcal","컵과일(메론)","54kcal","배추김치(7~9월)","8.45kcal","","","2974.69kcal"
"2021-09-08","우유(백색우유(200ML,연간))(02)","122kcal","","","우유(백색우유(200ML,연간))(02)","122kcal","","","2974.69kcal"
"2021-09-08","","","","","레몬에이드","26kcal","","","2974.69kcal"
"2021-09-09","밥","363kcal","현미밥","370.26kcal","전투식량","0kcal","","","2361.27kcal"
"2021-09-09","버섯된장찌개(05)(06)","59.75kcal","닭고기육개장(05)(15)","164.46kcal","주스,사과(190ml/팩)","46kcal","","","2361.27kcal"
"2021-09-09","감자채볶음","96.56kcal","고등어마늘튀김(06)(07)","449.1kcal","라면(즉석 컵)(06)","365kcal","","","2361.27kcal"
"2021-09-09","맛김","0kcal","오이풋고추된장무침(05)(06)","28.24kcal","","","","","2361.27kcal"
"2021-09-09","돼지고기두부조림(05)(06)","280kcal","배추김치(7~9월)","8.45kcal","","","","","2361.27kcal"
"2021-09-09","배추김치(7~9월)","8.45kcal","","","","","","","2361.27kcal"
"2021-09-09","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2361.27kcal"
"2021-09-10","밥","363kcal","밥","363kcal","흑미밥","372.86kcal","","","3242.51kcal"
"2021-09-10","쇠고기호박찌개(06)(16)","74.03kcal","햄김치찌개(05)(06)(10)","113.32kcal","짬뽕찌개(06)(17)(18)","102.72kcal","","","3242.51kcal"
"2021-09-10","꽈리고추멸치볶음(05)(06)","117.01kcal","쇠고기불고기(05)(06)(16)","188.78kcal","닭강정(01)(06)(15)","649.73kcal","","","3242.51kcal"
"2021-09-10","돼지고기고추장볶음(05)(06)(10)","313.85kcal","계란말이(01)","60.53kcal","무초절이","34.19kcal","","","3242.51kcal"
"2021-09-10","배추김치(7~9월)","8.45kcal","깍두기(완제품)(09)","15.2kcal","야채샐러드(01)(12)","101.39kcal","","","3242.51kcal"
"2021-09-10","","","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.45kcal","","","3242.51kcal"
"2021-09-10","","","","","아이스크림 팩형(02)","234kcal","","","3242.51kcal"
"2021-09-11","바싹불고기(05)(06)(16)","39.51kcal","","","밀쌀밥","356.48kcal","","","2390.21kcal"
"2021-09-11","감자샐러드(01)","76.34kcal","","","계란국(01)(05)","97.69kcal","","","2390.21kcal"
"2021-09-11","쌀핫도그(01)(06)(10)(12)","773.53kcal","","","우엉돼지불고기(05)(06)(10)","441.84kcal","","","2390.21kcal"
"2021-09-11","탄산음료","117.5kcal","","","양배추쌈(05)(06)","55.91kcal","","","2390.21kcal"
"2021-09-11","우유(백색우유(200ML,연간))(02)","122kcal","","","열무김치","12.8kcal","","","2390.21kcal"
"2021-09-11","","","","","포도,신선형(포도(811월))","47.61kcal","","","2390.21kcal"
"2021-09-11","","","","","건빵(참깨맛)","249kcal","","","2390.21kcal"
"2021-09-12","밥","363kcal","현미밥","370.26kcal","밥","363kcal","","","2645.58kcal"
"2021-09-12","배추쇠고기국(05)(06)(16)","52.97kcal","두부고추장찌개(05)(06)(16)","84.7kcal","황태국(01)(05)","33.99kcal","","","2645.58kcal"
"2021-09-12","소시지야채볶음(05)(06)(10)","179.28kcal","오삼불고기(05)(06)(10)(17)","402.79kcal","닭고기김치찜(05)(06)(15)","214.85kcal","","","2645.58kcal"
"2021-09-12","맛김","0kcal","프리타타(01)(10)(12)","179kcal","호박잎/양념장(05)(06)","41.72kcal","","","2645.58kcal"
"2021-09-12","감자조림(05)(06)","77.97kcal","배추김치(7~9월)","8.45kcal","열무김치","12.8kcal","","","2645.58kcal"
"2021-09-12","열무김치","12.8kcal","","","과일푸딩","126kcal","","","2645.58kcal"
"2021-09-12","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2645.58kcal"
"2021-09-13","밥","363kcal","밥","363kcal","밀쌀밥","356.48kcal","","","2780.58kcal"
"2021-09-13","쇠고기미역국(05)(16)","29.77kcal","버섯된장찌개(05)(06)","59.75kcal","순두부찌개(01)(05)(06)(10)","140.1kcal","","","2780.58kcal"
"2021-09-13","햄감자볶음(10)","104.94kcal","동파육(05)(06)(10)","568.5kcal","오리불고기(05)(06)","223.68kcal","","","2780.58kcal"
"2021-09-13","콩나물무침(05)","26.99kcal","무생채","29.63kcal","삼치순살튀김(06)","307.39kcal","","","2780.58kcal"
"2021-09-13","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","배추김치(7~9월)","8.45kcal","","","2780.58kcal"
"2021-01-17","밥","363kcal","찰보리밥","371.54kcal","볶음밥","458.52kcal","","","2718.47kcal"
"2021-01-17","쇠고기호박찌개(06)(16)","73.91kcal","감자양파찌개(05)(06)(16)","88.02kcal","짬뽕찌개(06)(17)(18)","96.36kcal","","","2718.47kcal"
"2021-01-17","오징어채간장볶음(05)(06)(17)","75.15kcal","표고버섯돼지고기볶음(05)(06)(10)","302.8kcal","계란후라이(01)","125.44kcal","","","2718.47kcal"
