날짜,조식,조식열량,중식,중식열량,석식,석식열량,증특식,증특식열량,열량합계
"2021-10-04","","","","","주스,카프리썬오렌지망고","","","","2620.44kcal"
"2021-10-05","밥1","363kcal","밥1","363kcal","고기덮밥(01)(05)(06)(10)","736.73kcal","","","3088.31kcal"
"2021-10-05","비엔나소시지찌개(05)(06)(10)","195.91kcal","생선묵국(05)(06)","80.27kcal","돼지고기김치찌개(05)(06)(10)","121.38kcal","","","3088.31kcal"
"2021-10-05","닭순살감자조림(05)(06)(15)","184.6kcal","떡볶이(05)(06)","251.89kcal","야채샐러드(01)(12)","83.43kcal","","","3088.31kcal"
"2021-10-05","오징어젓무침(17)","50.5kcal","야채튀김(05)(06)(12)","392.47kcal","배추김치(10~11월)","28.11kcal","","","3088.31kcal"
"2021-10-05","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","","","","","3088.31kcal"
"2021-10-05","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","","","","","3088.31kcal"
"2021-10-06","햄치즈버거(01)(02)(06)(10)(12)","635.54kcal","밥1","363kcal","검은콩밥","371.26kcal","","","3136.75kcal"
"2021-10-06","삶은계란(01)","70.28kcal","감자계란국(01)(05)","62.78kcal","아욱된장국(05)(06)","48.25kcal","","","3136.75kcal"
"2021-10-06","콘푸로스트","0kcal","돼지고기콩나물볶음(05)(06)(10)","386.14kcal","오삼불고기(05)(06)(10)(17)","330.42kcal","","","3136.75kcal"
"2021-10-06","우유(백색우유(200ML,연간))(02)","122kcal","고구마튀김(05)(06)","450.73kcal","상추쌈(05)(06)","64.13kcal","","","3136.75kcal"
"2021-10-06","사인머스켓","54kcal","맛김","0kcal","배추김치(10~11월)","28.11kcal","","","3136.75kcal"
"2021-10-06","","","배추김치(10~11월)","28.11kcal","","","","","3136.75kcal"
"2021-10-06","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","3136.75kcal"
"2021-10-07","김치덮밥(10)","511.95kcal","영양밥","384.26kcal","밥1","363kcal","","","2853.21kcal"
"2021-10-07","두부맑은국(05)(16)","58.18kcal","닭매운탕(05)(06)(15)","183.2kcal","짬뽕찌개(05)(06)(17)(18)","123.43kcal","","","2853.21kcal"
"2021-10-07","토마토스크램블에그(01)(12)","114.75kcal","가지굴소스쇠고기볶음(05)(06)(16)","112.05kcal","돼지고기된장불고기(05)(06)(10)","391.39kcal","","","2853.21kcal"
"2021-10-07","깍두기(임가공)","28.65kcal","감자맛탕(05)(06)","328.24kcal","양배추쌈(05)(06)","43.86kcal","","","2853.21kcal"
"2021-10-07","사과(홍로)","31.488kcal","맛김","0kcal","배추김치(10~11월)","28.11kcal","","","2853.21kcal"
"2021-10-07","우유(백색우유(200ML,연간))(02)","122kcal","깍두기(임가공)","28.65kcal","","","","","2853.21kcal"
"2021-10-08","밥1","363kcal","밥1","363kcal","매콤닭순살덮밥(01)(05)(06)(15)","614.4kcal","","","2703.11kcal"
"2021-10-08","계란국(01)(05)(06)","72.89kcal","미역국(05)","14.83kcal","버섯육개장(01)(05)(06)(16)","118.44kcal","","","2703.11kcal"
"2021-10-08","돼지목심폭찹(05)(06)(10)(12)","267.46kcal","돼지불고기(05)(06)(10)","374.71kcal","시금치된장무침(05)(06)","65.97kcal","","","2703.11kcal"
"2021-10-08","오이무침(06)","39.54kcal","맛김","0kcal","배추김치(10~11월)","28.11kcal","","","2703.11kcal"
"2021-10-08","배추김치(10~11월)","28.11kcal","연근조림(05)(06)","64.03kcal","","","","","2703.11kcal"
"2021-10-08","메론(봄, 가을)","54kcal","배추김치(10~11월)","28.11kcal","","","","","2703.11kcal"
"2021-10-08","우유(백색우유(200ML,연간))(02)","122kcal","포도 주스(180㎖/캔)","84.51kcal","","","","","2703.11kcal"
"2021-10-09","불고기버거(01)(02)(06)(10)(12)","709.49kcal","","","영양밥","384.26kcal","","","2092.79kcal"
"2021-10-09","로제떡볶이(05)(06)(10)(12)","320.11kcal","","","닭매운탕(05)(06)(15)","183.2kcal","","","2092.79kcal"
"2021-10-09","콘푸로스트","0kcal","","","칠리새우볶음(05)(06)(09)(12)","144.95kcal","","","2092.79kcal"
"2021-10-09","커피음료","","","","돼지고기감자조림(05)(06)(10)","207.54kcal","","","2092.79kcal"
"2021-10-09","우유(백색우유(200ML,연간))(02)","122kcal","","","파김치","21.24kcal","","","2092.79kcal"
"2021-10-09","","","","","매일두유 뼈로가는고칼슘 담백한맛190ml","","","","2092.79kcal"
"2021-10-09","","","","","쌀국수,멸치맛(한스코리아)","","","","2092.79kcal"
"2021-10-10","떡만둣국(01)(05)(06)(10)(16)","413.3kcal","밥1","363kcal","밥1","363kcal","","","2624.52kcal"
"2021-10-10","생선묵볶음(05)(06)","157.24kcal","돼지고기김치찌개(05)(06)(10)","121.38kcal","주꾸미삼겹살볶음(05)(06)(10)","353.12kcal","","","2624.52kcal"
"2021-10-10","오징어젓무침(17)","50.5kcal","오리불고기(05)(06)","278kcal","고추잡채(05)(06)(10)","209.26kcal","","","2624.52kcal"
"2021-10-10","배추김치(10~11월)","28.11kcal","양배추쌈(05)(06)","43.86kcal","파겉절이(05)(06)","34.04kcal","","","2624.52kcal"
"2021-10-10","사과(홍로)","31.488kcal","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","","","2624.52kcal"
"2021-10-10","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2624.52kcal"
"2021-10-11","김치덮밥(10)","511.95kcal","버섯덮밥(05)(06)(16)","490.05kcal","영양밥","384.26kcal","","","2530.86kcal"
"2021-10-11","쇠고기미역국(05)(16)","22.5kcal","감자양파찌개(05)(06)","62.05kcal","닭고기육개장(01)(05)(06)(15)","204.93kcal","","","2530.86kcal"
"2021-10-11","맛김","0kcal","계란찜(01)(09)","78.59kcal","오징어볶음(05)(06)(17)","160.02kcal","","","2530.86kcal"
"2021-10-11","두부조림(05)(06)","88.16kcal","배추김치(10~11월)","28.11kcal","감자샐러드(01)","135.48kcal","","","2530.86kcal"
"2021-10-11","깍두기(임가공)","28.65kcal","","","배추김치(10~11월)","28.11kcal","","","2530.86kcal"
"2021-10-11","우유(백색우유(200ML,연간))(02)","122kcal","","","과일푸딩","126kcal","","","2530.86kcal"
"2021-10-11","","","","","주스,카프리썬 사과(200ml,파우치)","60kcal","","","2530.86kcal"
"2021-10-12","밥1","363kcal","영양밥","384.26kcal","밥1","363kcal","","","3701.02kcal"
"2021-10-12","닭곰탕(15)","100.57kcal","콩나물김치국(05)(09)","52kcal","부대찌개(05)(06)(10)","206.39kcal","","","3701.02kcal"
"2021-10-12","마파두부(05)(06)","197.4kcal","간장 돼지불고기(05)(06)(10)","308.02kcal","생선가스(01)(06)","496.44kcal","","","3701.02kcal"
"2021-10-12","계란찜(01)(09)","78.59kcal","치킨샐러드(01)(06)(12)(15)","653.27kcal","고구마샐러드(01)","201.75kcal","","","3701.02kcal"
"2021-10-12","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","","","3701.02kcal"
"2021-10-12","","","우유(백색우유(200ML,연간))(02)","122kcal","비타민음료","90kcal","","","3701.02kcal"
"2021-10-13","밥1","363kcal","소불고기덮밥(05)(06)(16)","636.69kcal","현미밥","377.82kcal","","","2966.27kcal"
"2021-10-13","쇠고기무국(05)(16)","43.89kcal","콩나물국(05)","39.23kcal","김치국(05)","27.69kcal","","","2966.27kcal"
"2021-10-13","멸치고추장볶음(05)(06)","99.04kcal","가리비야채초무침(05)(06)","56.03kcal","돼지고기콩나물볶음(05)(06)(10)","386.14kcal","","","2966.27kcal"
"2021-10-13","돼지고기감자조림(05)(06)(10)","207.54kcal","배추김치(10~11월)","28.11kcal","고등어순살강정(05)(06)(07)(12)","490.59kcal","","","2966.27kcal"
"2021-10-13","배추김치(10~11월)","28.11kcal","포도,신선형(포도(811월))","31.74kcal","깍두기(임가공)","28.65kcal","","","2966.27kcal"
"2021-10-13","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2966.27kcal"
"2021-10-14","밥1","363kcal","영양밥","384.26kcal","밥1","363kcal","","","3089.14kcal"
"2021-10-14","닭고기미역국(05)(15)","57.99kcal","호박된장찌개(05)(06)","70.25kcal","콩나물김치국(05)(09)","52kcal","","","3089.14kcal"
"2021-10-14","소시지야채볶음(06)(10)(12)","179.66kcal","마늘삼겹살구이(05)(06)(10)","499.28kcal","돈가스(06)(10)","562.14kcal","","","3089.14kcal"
"2021-10-14","두부양념장(05)(06)","142.83kcal","상추쌈(05)(06)","64.13kcal","단호박샐러드(01)","117.73kcal","","","3089.14kcal"
"2021-10-14","깍두기(임가공)","28.65kcal","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","","","3089.14kcal"
"2021-10-14","","","우유(백색우유(200ML,연간))(02)","122kcal","레몬에이드","26kcal","","","3089.14kcal"
"2021-10-15","밥1","363kcal","통새우볶음밥(12)","746.97kcal","생야채비빔밥(01)(05)(06)","559.83kcal","","","3556.17kcal"
"2021-10-15","감자짜글이(05)(06)(10)","150.85kcal","버섯두부탕(05)(16)","79.84kcal","배추들깨국(05)","36.76kcal","","","3556.17kcal"
"2021-10-15","돼지고기김치볶음(10)","171.13kcal","닭강정(06)(15)","523.79kcal","고구마맛탕(05)(06)","411.79kcal","","","3556.17kcal"
"2021-10-15","오징어채볶음(05)(06)(17)","111.31kcal","배추김치(10~11월)","28.11kcal","무생채","34.54kcal","","","3556.17kcal"
"2021-10-15","깍두기(임가공)","28.65kcal","사과(홍로)","31.488kcal","배추김치(10~11월)","28.11kcal","","","3556.17kcal"
"2021-10-15","우유(백색우유(200ML,연간))(02)","122kcal","","","생수(500ML,후식)","0kcal","","","3556.17kcal"
"2021-10-15","","","","","복숭아주스(240ml,캔)","128kcal","","","3556.17kcal"
"2021-10-16","핫도그빵(01)(06)(10)(12)","571.97kcal","","","찹쌀밥","380.95kcal","","","2834.09kcal"
"2021-10-16","바싹불고기(05)(06)(16)","122.57kcal","","","꼬리곰탕","555.07kcal","","","2834.09kcal"
"2021-10-16","오곡곡물후레이크","157.32kcal","","","황태찜(02)","325.44kcal","","","2834.09kcal"
"2021-10-16","탄산음료","117.5kcal","","","두부조림(05)(06)","88.16kcal","","","2834.09kcal"
"2021-10-16","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(10~11월)","28.11kcal","","","2834.09kcal"
"2021-10-16","","","","","라면(즉석 컵)(06)","365kcal","","","2834.09kcal"
"2021-10-17","쇠고기버섯죽","436.6kcal","영양밥","384.26kcal","밥1","363kcal","","","2503.87kcal"
"2021-10-17","오이풋고추된장무침(05)(06)","63.32kcal","청국장(05)(06)","98.64kcal","오징어홍합국(17)","49.07kcal","","","2503.87kcal"
"2021-10-17","오징어젓무침(17)","50.5kcal","돼지고기콩나물볶음(05)(06)(10)","386.14kcal","맛김","0kcal","","","2503.87kcal"
"2021-10-17","깍두기(임가공)","28.65kcal","야채샐러드(01)(12)","83.43kcal","닭고기김치찜(06)(15)","219.06kcal","","","2503.87kcal"
"2021-10-17","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(10~11월)","28.11kcal","비빔당면(05)(06)","98.36kcal","","","2503.87kcal"
"2021-10-17","사과(홍로)","31.488kcal","","","파김치","21.24kcal","","","2503.87kcal"
"2021-10-17","","","","","배 주스(238㎖/캔)","40kcal","","","2503.87kcal"
"2021-10-18","밥1","363kcal","영양밥","384.26kcal","밥1","363kcal","","","3453.47kcal"
"2021-10-18","콩나물김치국(05)(09)","52kcal","비엔나소시지찌개(05)(06)(10)","195.91kcal","돼지고기감자찌개(05)(06)(10)","151.93kcal","","","3453.47kcal"
"2021-10-18","애호박나물(05)(06)(16)","92.05kcal","간장 돼지불고기(05)(06)(10)","308.02kcal","닭고기튀김양념(05)(06)(15)","573.31kcal","","","3453.47kcal"
"2021-10-18","스크램블에그(01)(12)","157.36kcal","감자튀김(12)","479.2kcal","두부조림(05)(06)","88.16kcal","","","3453.47kcal"
"2021-10-18","깍두기(임가공)","28.65kcal","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","","","3453.47kcal"
"2021-10-18","우유(백색우유(200ML,연간))(02)","122kcal","짜먹는요구르트(02)","38.4kcal","","","","","3453.47kcal"
"2021-10-19","밥1","363kcal","쫄면(01)(05)(06)","814.9kcal","영양밥","384.26kcal","","","3735.32kcal"
"2021-10-19","쇠고기미역국(05)(16)","22.5kcal","콩나물국(05)","39.23kcal","우거지갈비탕(05)(06)","425.31kcal","","","3735.32kcal"
"2021-10-19","두부김치(05)(10)","204.91kcal","만두튀김(01)(05)(06)(10)","567.41kcal","팝콘치킨강정(06)","580.24kcal","","","3735.32kcal"
"2021-09-20","두부김치(05)(10)","202.41kcal","오리불고기(05)(06)","279.15kcal","궁중떡볶이(05)(06)(16)","264.69kcal","","","2700.34kcal"
"2021-09-20","김자반","25.8kcal","깻잎조림(05)(06)","25.98kcal","배추김치(7~9월)","8.5kcal","","","2700.34kcal"
"2021-09-20","황태채무침","94.16kcal","배추김치(7~9월)","8.5kcal","복숭아주스(190ml/팩)","","","","2700.34kcal"
"2021-09-20","열무김치","12.16kcal","사과(홍로)","39.36kcal","","","","","2700.34kcal"
"2021-09-20","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2700.34kcal"
"2021-09-21","사골떡왕만둣국(01)(05)(06)(10)(16)","441.49kcal","밥1","363kcal","삼겹살덮밥(01)(05)(06)(10)","911.88kcal","","","3262.90kcal"
"2021-09-21","오징어젓무침(17)","53.06kcal","배추들깨국(05)","45.91kcal","버섯육개장(01)(05)(06)(16)","104.07kcal","","","3262.90kcal"
"2021-09-21","두부양념장(05)(06)","141.91kcal","사각어묵잡채(05)(06)","175.03kcal","맛김","0kcal","","","3262.90kcal"
"2021-09-21","깍두기(완제품)(09)","15.2kcal","쇠고기갈비찜","793.85kcal","오이양파장아찌(05)(06)","22.5kcal","","","3262.90kcal"
"2021-09-21","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.5kcal","배추김치(7~9월)","8.5kcal","","","3262.90kcal"
"2021-09-21","","","","","유산균 발효 음료(02)","56kcal","","","3262.90kcal"
"2021-09-22","간장계란밥(01)(05)(06)","442.19kcal","소불고기덮밥(05)(06)(16)","624.95kcal","밥1","363kcal","","","3015.87kcal"
"2021-09-22","참치김치찌개(05)(06)","60.61kcal","감자매운조림(05)(06)","70.93kcal","꼬리곰탕","555.02kcal","","","3015.87kcal"
"2021-09-22","돼지고기장조림(05)(06)(10)","268.01kcal","오이풋고추된장무침(05)(06)","73.56kcal","찐만두(01)(05)(06)(10)","307.13kcal","","","3015.87kcal"
"2021-09-22","열무김치","12.16kcal","배추김치(7~9월)","8.5kcal","미나리무생채","40.51kcal","","","3015.87kcal"
"2021-09-22","우유(백색우유(200ML,연간))(02)","122kcal","이온음료","58.8kcal","배추김치(7~9월)","8.5kcal","","","3015.87kcal"
"2021-09-23","밥1","363kcal","밥1","363kcal","영양밥","384.26kcal","","","2852.14kcal"
"2021-09-23","계란국(01)(05)(06)","65.75kcal","호박된장찌개(05)(06)","60.92kcal","쇠고기육개장(01)(05)(06)(16)","99.99kcal","","","2852.14kcal"
"2021-09-23","돼지고기김치볶음(10)","171kcal","돼지고기콩나물볶음(05)(06)(10)","379.74kcal","고등어순살강정(05)(06)(07)(12)","442.74kcal","","","2852.14kcal"
"2021-09-23","쇠고기감자조림(05)(06)(16)","69.25kcal","양배추쌈(05)(06)","54.46kcal","닭순살감자조림(05)(06)(15)","186.87kcal","","","2852.14kcal"
"2021-09-23","열무김치","12.16kcal","배추김치(7~9월)","8.5kcal","배추김치(7~9월)","8.5kcal","","","2852.14kcal"
"2021-09-23","우유(백색우유(200ML,연간))(02)","122kcal","","","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","2852.14kcal"
"2021-09-23","","","","","생수(500ML,후식)","0kcal","","","2852.14kcal"
"2021-09-24","밥1","363kcal","찹쌀밥","380.95kcal","고기덮밥(01)(05)(06)(10)","733.21kcal","","","2772.96kcal"
"2021-09-24","오징어국(05)(17)","68.23kcal","버섯쇠고기찌개(05)(06)(16)","71.62kcal","돼지고기김치찌개(05)(06)(10)","122.87kcal","","","2772.96kcal"
"2021-09-24","비엔나소시지야채볶음(05)(06)(10)(12)","304.41kcal","돼지고기된장불고기(05)(06)(10)","390.25kcal","토마토샐러드(12)","19.94kcal","","","2772.96kcal"
"2021-09-24","두부조림(05)(06)","90.28kcal","얼갈이배추겉절이(09)","30.98kcal","열무김치","12.16kcal","","","2772.96kcal"
"2021-09-24","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.5kcal","생수(500ML,후식)","0kcal","","","2772.96kcal"
"2021-09-24","","","사과(홍로)","39.36kcal","","","","","2772.96kcal"
"2021-09-24","","","우유(백색우유(200ML,연간))(02)","122kcal","","","","","2772.96kcal"
"2021-09-25","핫도그빵(01)(06)(10)(12)","579.75kcal","","","밥1","363kcal","","","1846.44kcal"
"2021-09-25","초코씨리얼","162.64kcal","","","사골곰탕","135.71kcal","","","1846.44kcal"
"2021-09-25","파인햄버그스테이크(12)","51.24kcal","","","오징어젓무침(17)","53.06kcal","","","1846.44kcal"
"2021-09-25","우유(백색우유(200ML,연간))(02)","122kcal","","","콩나물무침(05)","34.84kcal","","","1846.44kcal"
"2021-09-25","컵과일(메론)","54kcal","","","깍두기(완제품)(09)","15.2kcal","","","1846.44kcal"
"2021-09-25","레몬에이드","26kcal","","","건빵(참깨맛)","249kcal","","","1846.44kcal"
"2021-09-26","닭죽(15)","455.08kcal","영양밥","384.26kcal","김치덮밥(10)","527.75kcal","","","2833.44kcal"
"2021-09-26","오징어채볶음(05)(06)(17)","105.74kcal","돼지고기고추장볶음(05)(06)(10)","399.28kcal","버섯두부탕(05)(16)","78.56kcal","","","2833.44kcal"
"2021-09-26","오이양파무침(05)(06)","64.05kcal","고추잡채(05)(06)(10)","209.95kcal","닭간장소스찜(05)(06)(15)","198.35kcal","","","2833.44kcal"
"2021-09-26","배추김치(7~9월)","8.5kcal","파겉절이(05)(06)","34.64kcal","열무김치","12.16kcal","","","2833.44kcal"
"2021-09-26","우유(백색우유(200ML,연간))(02)","244kcal","백김치","15.12kcal","농후 발효유(02)","96kcal","","","2833.44kcal"
"2021-09-27","밥1","363kcal","찹쌀밥","380.95kcal","밥1","363kcal","","","2774.42kcal"
"2021-09-27","쇠고기미역국(05)(16)","22.5kcal","어묵김칫국(05)(06)","94.79kcal","민어매운탕(05)","42.13kcal","","","2774.42kcal"
"2021-09-27","소시지야채볶음(06)(10)(12)","223.58kcal","돈가스(06)(10)","534.51kcal","돼지불고기(05)(06)(10)","359.64kcal","","","2774.42kcal"
"2021-09-27","계란말이(01)(12)","96.63kcal","야채샐러드(01)(12)","84.41kcal","맛김","0kcal","","","2774.42kcal"
"2021-09-27","열무김치","12.16kcal","열무김치","12.16kcal","양배추쌈(05)(06)","54.46kcal","","","2774.42kcal"
"2021-09-27","우유(백색우유(200ML,연간))(02)","122kcal","","","배추김치(7~9월)","8.5kcal","","","2774.42kcal"
"2021-09-27","","","","","매일두유 뼈로가는고칼슘 검은콩190ml","","","","2774.42kcal"
"2021-09-28","떡만둣국(01)(05)(06)(10)(16)","414.96kcal","영양밥","384.26kcal","김치콩나물밥(05)(10)","506.39kcal","","","2888.81kcal"
"2021-09-28","오징어젓무침(17)","53.06kcal","아욱된장국(05)(06)","48.78kcal","감자계란국(01)(05)","64.42kcal","","","2888.81kcal"
"2021-09-28","콩나물무침(05)","34.84kcal","더덕구이(05)(06)(10)","543.05kcal","닭고기튀김양념(05)(06)(15)","558.58kcal","","","2888.81kcal"
"2021-09-28","깍두기(완제품)(09)","15.2kcal","상추쌈(05)(06)","68.61kcal","열무김치","12.16kcal","","","2888.81kcal"
"2021-09-28","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.5kcal","멜론(여름)","54kcal","","","2888.81kcal"
"2021-09-28","","","썬업 파인애플200ml","","","","","","2888.81kcal"
"2021-09-29","밥1","363kcal","잡채볶음밥(12)","792.21kcal","영양밥","384.26kcal","","","3315.62kcal"
"2021-09-29","콩나물김치국(05)(09)","47.41kcal","감자양파찌개(05)(06)","62.09kcal","단호박튀김(05)(06)","334.98kcal","","","3315.62kcal"
"2021-09-29","오징어채볶음(05)(06)(17)","105.74kcal","닭강정(06)(15)","479.46kcal","매운돼지갈비찜(05)(06)(10)","418.82kcal","","","3315.62kcal"
"2021-09-29","바싹불고기(05)(06)(16)","117.19kcal","배추김치(7~9월)","8.5kcal","토마토샐러드(12)","19.94kcal","","","3315.62kcal"
"2021-09-29","열무김치","12.16kcal","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(7~9월)","8.5kcal","","","3315.62kcal"
"2021-09-29","","","사과(홍로)","39.36kcal","","","","","3315.62kcal"
"2021-09-30","밥1","363kcal","자장면(05)(06)(10)","808.61kcal","김치덮밥(10)","527.75kcal","","","3483.54kcal"
"2021-09-30","두부맑은국(05)(16)","59.17kcal","짬뽕찌개(05)(06)(17)(18)","123.7kcal","배추들깨국(05)","45.91kcal","","","3483.54kcal"
"2021-09-30","돼지목심폭찹(05)(06)(10)(12)","295.75kcal","탕수육(완제품용)(05)(06)(10)(12)","469.6kcal","데리야끼갈릭치킨(05)(06)(15)","506.06kcal","","","3483.54kcal"
"2021-09-30","멸치고추장볶음(05)(06)","99.04kcal","단무지무침","25.29kcal","열무김치","12.16kcal","","","3483.54kcal"
"2021-09-30","배추김치(7~9월)","8.5kcal","","","생수(500ML,후식)","0kcal","","","3483.54kcal"
"2021-09-30","우유(백색우유(200ML,연간))(02)","122kcal","","","대추방울토마토(비생산기)(12)","17kcal","","","3483.54kcal"
"2021-10-01","밥1","363kcal","밥1","363kcal","영양밥","384.26kcal","","","2578.82kcal"
"2021-10-01","쇠고기미역국(05)(16)","22.5kcal","시금치된장국(05)(06)","47.07kcal","버섯육개장(01)(05)(06)(16)","118.44kcal","","","2578.82kcal"
"2021-10-01","햄야채볶음(05)(06)(10)(12)","187.47kcal","한우불고기(05)(06)(16)","289.13kcal","닭갈비(05)(06)(15)","247.59kcal","","","2578.82kcal"
"2021-10-01","돼지고기김치볶음(10)","171.13kcal","맛김","0kcal","시금치고추장무침(06)","51.49kcal","","","2578.82kcal"
"2021-10-01","배추김치(10~11월)","28.11kcal","코다리조림(05)(06)","87.41kcal","배추김치(10~11월)","28.11kcal","","","2578.82kcal"
"2021-10-01","우유(백색우유(200ML,연간))(02)","122kcal","배추김치(10~11월)","28.11kcal","배 주스(238㎖/캔)","40kcal","","","2578.82kcal"
"2021-10-02","간장계란밥(01)(05)(06)","447.62kcal","제육덮밥(05)(06)(10)","699.61kcal","김치콩나물밥(05)(10)","510.29kcal","","","2779.61kcal"
"2021-10-02","오징어국(05)(17)","66.33kcal","비빔당면(05)(06)","98.36kcal","두부맑은국(05)(16)","58.18kcal","","","2779.61kcal"
"2021-10-02","쇠고기감자조림(05)(06)(16)","65.23kcal","오이양파장아찌(05)(06)","21.52kcal","닭순살감자조림(05)(06)(15)","184.6kcal","","","2779.61kcal"
"2021-10-02","배추김치(10~11월)","28.11kcal","배추김치(10~11월)","28.11kcal","깍두기(임가공)","28.65kcal","","","2779.61kcal"
"2021-10-02","우유(백색우유(200ML,연간))(02)","122kcal","","","유산균 발효 음료(02)","56kcal","","","2779.61kcal"
"2021-10-02","","","","","라면(즉석 컵)(06)","365kcal","","","2779.61kcal"
"2021-10-03","밥1","363kcal","삼겹살덮밥(01)(05)(06)(10)","898.76kcal","찹쌀밥","380.95kcal","","","3019.99kcal"
"2021-10-03","계란국(01)(05)(06)","72.89kcal","비엔나소시지찌개(05)(06)(10)","195.91kcal","닭볶음탕(05)(06)(15)","166.49kcal","","","3019.99kcal"
"2021-10-03","두부김치(05)(10)","204.91kcal","풋고추된장무침(05)","40.62kcal","오징어볶음(05)(06)(17)","160.02kcal","","","3019.99kcal"
"2021-10-03","생선묵조림(05)(06)","162.6kcal","배추김치(10~11월)","28.11kcal","감자샐러드(01)","135.48kcal","","","3019.99kcal"
"2021-10-03","깍두기(임가공)","28.65kcal","","","배추김치(10~11월)","28.11kcal","","","3019.99kcal"
"2021-10-03","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","3019.99kcal"
"2021-10-03","사과(홍로)","31.488kcal","","","","","","","3019.99kcal"
"2021-10-04","밥1","363kcal","닭고기부추밥(06)(12)(15)","622.11kcal","영양밥","384.26kcal","","","2620.44kcal"
"2021-10-04","돼지고기김치찌개(05)(06)(10)","121.38kcal","돼지고기감자찌개(05)(06)(10)","151.93kcal","쇠고기육개장(01)(05)(06)(16)","101.75kcal","","","2620.44kcal"
"2021-10-04","애호박나물(05)(06)(16)","92.05kcal","사각어묵잡채(05)(06)","174.69kcal","맛김","0kcal","","","2620.44kcal"
"2021-10-04","스크램블에그(01)(12)","157.36kcal","배추김치(10~11월)","28.11kcal","닭고기김치찜(06)(15)","219.06kcal","","","2620.44kcal"
"2021-10-04","배추김치(10~11월)","28.11kcal","","","깻잎조림(05)(06)","25.98kcal","","","2620.44kcal"
"2021-10-04","우유(백색우유(200ML,연간))(02)","122kcal","","","깍두기(임가공)","28.65kcal","","","2620.44kcal"
"2021-09-05","배추김치(7~9월)","8.5kcal","백김치","15.12kcal","오이양파장아찌(05)(06)","22.5kcal","","","2633.29kcal"
"2021-09-05","우유(백색우유(200ML,연간))(02)","122kcal","","","갓김치","11.52kcal","","","2633.29kcal"
"2021-09-05","","","","","비타민음료","90kcal","","","2633.29kcal"
"2021-09-06","밥1","363kcal","전투식량S형(김치비빔밥)","0kcal","영양밥","384.26kcal","","","2215.90kcal"
"2021-09-06","오징어홍합국(17)","51.49kcal","비엔나소시지찌개(05)(06)(10)","223.71kcal","닭고기육개장(01)(05)(06)(15)","200.57kcal","","","2215.90kcal"
"2021-09-06","생선묵볶음(05)(06)","157.51kcal","열무김치","12.16kcal","두부김치(05)(10)","202.41kcal","","","2215.90kcal"
"2021-09-06","마파두부(05)(06)","197.27kcal","아이스크림, 떠먹는형","180kcal","버섯야채볶음(05)(06)(16)","100.86kcal","","","2215.90kcal"
"2021-09-06","배추김치(7~9월)","8.5kcal","","","열무김치","12.16kcal","","","2215.90kcal"
"2021-09-06","우유(백색우유(200ML,연간))(02)","122kcal","","","","","","","2215.90kcal"
"2021-09-07","밥1","363kcal","찹쌀밥","380.95kcal","오징어국(05)(17)","68.23kcal","","","3638.48kcal"
"2021-09-07","쇠고기무국(05)(16)","46.61kcal","삼계탕(15)","879.89kcal","게맛살냉채(01)","63.57kcal","","","3638.48kcal"
"2021-09-07","돼지고기김치볶음(10)","171kcal","풋고추된장무침(05)","40.85kcal","치킨마요덮밥(01)(05)(06)(15)","876.22kcal","","","3638.48kcal"
"2021-09-07","계란찜(01)(09)","78.3kcal","깍두기(완제품)(09)","15.2kcal","배추김치(7~9월)","8.5kcal","","","3638.48kcal"
"2021-09-07","열무김치","12.16kcal","","","라면(즉석 컵)(06)","365kcal","","","3638.48kcal"
"2021-09-07","우유(백색우유(200ML,연간))(02)","122kcal","","","복숭아(황도)(11)","87kcal","","","3638.48kcal"
"2021-09-07","주스,카프리썬 오렌지(200ml,파우치)","60kcal","","","","","","","3638.48kcal"
"2021-09-08","밥1","363kcal","밥1","363kcal","현미밥","377.82kcal","","","3147.32kcal"
"2021-09-08","돼지고기감자찌개(05)(06)(10)","158.41kcal","닭매운탕(05)(06)(15)","186.16kcal","쇠고기육개장(01)(05)(06)(16)","99.99kcal","","","3147.32kcal"
